request_id,time_s,algorithm,topology,src,dst,blocked,path,hops,distance_km,composite_cost,bottleneck_fidelity,max_utilization,keys_consumed,decision_latency_ms,served_total,blocked_total
0,0.0703566,distance,mesh16,6,2,0,"[6-2]",1,22,1.61488,0.960385,0,1,0.02,1,0
1,0.0772721,distance,mesh16,10,5,1,"[]",0,0,0,0,0,0,0.02,1,1
2,0.0995007,distance,mesh16,14,12,1,"[]",0,0,0,0,0,0,0.02,1,2
3,0.108947,distance,mesh16,4,7,1,"[]",0,0,0,0,0,0,0.02,1,3
4,0.163893,distance,mesh16,11,14,1,"[]",0,0,0,0,0,0,0.02,1,4
5,0.187136,distance,mesh16,4,11,1,"[]",0,0,0,0,0,0,0.02,1,5
6,0.285132,distance,mesh16,0,2,0,"[0-1-2]",2,50,3.21468,0.972,0,2,0.02,2,5
7,0.389174,distance,mesh16,10,4,0,"[10-6-5-4]",3,72,4.83378,0.951475,0,3,0.02,3,5
8,0.393914,distance,mesh16,7,6,1,"[]",0,0,0,0,0,0,0.02,3,6
9,0.428789,distance,mesh16,15,10,1,"[]",0,0,0,0,0,0,0.02,3,7
10,0.495365,distance,mesh16,0,1,1,"[]",0,0,0,0,0,0,0.02,3,8
11,0.554734,distance,mesh16,1,6,1,"[]",0,0,0,0,0,0,0.02,3,9
12,0.600647,distance,mesh16,13,5,1,"[]",0,0,0,0,0,0,0.02,3,10
13,0.622626,distance,mesh16,12,4,1,"[]",0,0,0,0,0,0,0.02,3,11
14,0.642166,distance,mesh16,15,12,1,"[]",0,0,0,0,0,0,0.02,3,12
15,0.65509,distance,mesh16,10,13,1,"[]",0,0,0,0,0,0,0.02,3,13
16,0.668319,distance,mesh16,7,11,1,"[]",0,0,0,0,0,0,0.02,3,14
17,0.706228,distance,mesh16,4,11,1,"[]",0,0,0,0,0,0,0.02,3,15
18,0.780768,distance,mesh16,11,3,0,"[11-7-3]",2,44,3.20781,0.955482,0,2,0.02,4,15
