request_id,time_s,algorithm,topology,src,dst,blocked,path,hops,distance_km,composite_cost,bottleneck_fidelity,max_utilization,keys_consumed,decision_latency_ms,served_total,blocked_total
0,0.0703566,random,irregular12,4,6,0,"[4-8-7-3-2-1-5-6]",7,180,11.427,0.941846,0,7,0.01,1,0
1,0.0980236,random,irregular12,2,7,1,"[]",0,0,0,0,0,0,0.01,1,1
2,0.147986,random,irregular12,1,6,1,"[]",0,0,0,0,0,0,0.01,1,2
3,0.249516,random,irregular12,11,4,0,"[11-10-9-8-7-6-5-4]",7,165,11.2367,0.93476,0.00775194,7,0.01,2,2
4,0.32166,random,irregular12,8,2,1,"[]",0,0,0,0,0,0,0.01,2,3
5,0.368979,random,irregular12,1,7,1,"[]",0,0,0,0,0,0,0.01,2,4
6,0.450863,random,irregular12,8,3,0,"[8-4-5-6-2-3]",5,135,8.31471,0.91268,0.00775194,5,0.01,3,4
7,0.49464,random,irregular12,7,8,1,"[]",0,0,0,0,0,0,0.01,3,5
8,0.537025,random,irregular12,10,11,0,"[10-11]",1,21,1.67802,0.923662,0,1,0.01,4,5
9,0.65314,random,irregular12,7,3,0,"[7-8-9-5-6-2-3]",6,149,9.67635,0.940929,0.0153846,6,0.01,5,5
10,0.654645,random,irregular12,6,11,0,"[6-5-4-8-9-10-11]",6,147,9.90996,0.907974,0.00793651,6,0.01,6,5
11,0.659998,random,irregular12,5,3,1,"[]",0,0,0,0,0,0,0.01,6,6
12,0.714324,random,irregular12,8,11,1,"[]",0,0,0,0,0,0,0.01,6,7
13,0.757276,random,irregular12,7,3,0,"[7-3]",1,19,1.66905,0.924194,0.00775194,1,0.01,7,7
14,0.857344,random,irregular12,4,11,0,"[4-5-6-2-3-7-8-11]",7,174,11.4162,0.918625,0.0229008,7,0.01,8,7
15,0.917074,random,irregular12,9,3,1,"[]",0,0,0,0,0,0,0.01,8,8
16,0.986325,random,irregular12,0,3,1,"[]",0,0,0,0,0,0,0.01,8,9
17,0.98841,random,irregular12,1,9,1,"[]",0,0,0,0,0,0,0.01,8,10
18,1.00272,random,irregular12,6,8,1,"[]",0,0,0,0,0,0,0.01,8,11
19,1.02528,random,irregular12,8,11,1,"[]",0,0,0,0,0,0,0.01,8,12
20,1.04739,random,irregular12,8,4,1,"[]",0,0,0,0,0,0,0.01,8,13
21,1.04972,random,irregular12,0,8,1,"[]",0,0,0,0,0,0,0.01,8,14
22,1.07823,random,irregular12,4,8,1,"[]",0,0,0,0,0,0,0.01,8,15
23,1.0891,random,irregular12,8,2,1,"[]",0,0,0,0,0,0,0.01,8,16
24,1.09173,random,irregular12,7,8,1,"[]",0,0,0,0,0,0,0.01,8,17
25,1.1478,random,irregular12,9,1,0,"[9-5-4-8-7-3-2-1]",7,175,11.7048,0.903492,0.0307692,7,0.01,9,17
26,1.16148,random,irregular12,4,9,1,"[]",0,0,0,0,0,0,0.01,9,18
27,1.18036,random,irregular12,9,6,1,"[]",0,0,0,0,0,0,0.01,9,19
28,1.19584,random,irregular12,10,7,1,"[]",0,0,0,0,0,0,0.01,9,20
29,1.24135,random,irregular12,11,8,1,"[]",0,0,0,0,0,0,0.01,9,21
30,1.2693,random,irregular12,3,2,1,"[]",0,0,0,0,0,0,0.01,9,22
31,1.3181,random,irregular12,6,9,1,"[]",0,0,0,0,0,0,0.01,9,23
32,1.44581,random,irregular12,4,8,0,"[4-0-1-2-3-7-8]",6,152,9.69586,0.946036,0.0229008,6,0.01,10,23
33,1.45223,random,irregular12,11,6,1,"[]",0,0,0,0,0,0,0.01,10,24
34,1.46281,random,irregular12,8,9,1,"[]",0,0,0,0,0,0,0.01,10,25
35,1.48484,random,irregular12,7,0,1,"[]",0,0,0,0,0,0,0.01,10,26
36,1.50444,random,irregular12,11,3,1,"[]",0,0,0,0,0,0,0.01,10,27
37,1.54645,random,irregular12,9,3,1,"[]",0,0,0,0,0,0,0.01,10,28
38,1.61132,random,irregular12,11,10,0,"[11-10]",1,21,1.61618,0.960229,0.00775194,1,0.01,11,28
39,1.6466,random,irregular12,7,8,1,"[]",0,0,0,0,0,0,0.01,11,29
40,1.72341,random,irregular12,5,8,0,"[5-6-2-3-7-8]",5,125,8.21662,0.900657,0.0373832,5,0.01,12,29
41,1.76834,random,irregular12,6,7,1,"[]",0,0,0,0,0,0,0.01,12,30
42,1.86846,random,irregular12,3,8,0,"[3-2-6-7-8]",4,109,6.57266,0.933716,0.030303,4,0.01,13,30
43,1.93174,random,irregular12,8,5,1,"[]",0,0,0,0,0,0,0.01,13,31
44,1.9335,random,irregular12,6,4,1,"[]",0,0,0,0,0,0,0.01,13,32
45,1.97596,random,irregular12,3,9,1,"[]",0,0,0,0,0,0,0.01,13,33
46,2.04682,random,irregular12,0,5,0,"[0-4-5]",2,55,3.33336,0.901502,0.0153846,2,0.01,14,33
47,2.11464,random,irregular12,5,10,1,"[]",0,0,0,0,0,0,0.01,14,34
48,2.19849,random,irregular12,1,4,0,"[1-5-4]",2,46,3.22809,0.943805,0.0229008,2,0.01,15,34
49,2.30011,random,irregular12,11,0,0,"[11-8-7-3-2-1-0]",6,146,9.77206,0.908137,0.0229008,6,0.01,16,34
50,2.31159,random,irregular12,1,6,1,"[]",0,0,0,0,0,0,0.01,16,35
51,2.35946,random,irregular12,9,4,1,"[]",0,0,0,0,0,0,0.01,16,36
52,2.42996,random,irregular12,1,2,1,"[]",0,0,0,0,0,0,0.01,16,37
53,2.45051,random,irregular12,3,1,1,"[]",0,0,0,0,0,0,0.01,16,38
54,2.45066,random,irregular12,5,11,1,"[]",0,0,0,0,0,0,0.01,16,39
