request_id,time_s,algorithm,topology,src,dst,blocked,path,hops,distance_km,composite_cost,bottleneck_fidelity,max_utilization,keys_consumed,decision_latency_ms,served_total,blocked_total
0,0.0703566,ga_tcheby_proxy,irregular12,4,6,0,"[4-5-6]",2,44,3.2013,0.959016,0,2,0.5,1,0
1,0.0802526,ga_tcheby_proxy,irregular12,8,1,1,"[]",0,0,0,0,0,0,0.5,1,1
2,0.133714,ga_tcheby_proxy,irregular12,6,7,1,"[]",0,0,0,0,0,0,0.5,1,2
3,0.142055,ga_tcheby_proxy,irregular12,9,4,1,"[]",0,0,0,0,0,0,0.5,1,3
4,0.194246,ga_tcheby_proxy,irregular12,9,10,1,"[]",0,0,0,0,0,0,0.5,1,4
5,0.202789,ga_tcheby_proxy,irregular12,9,11,1,"[]",0,0,0,0,0,0,0.5,1,5
6,0.26557,ga_tcheby_proxy,irregular12,9,5,1,"[]",0,0,0,0,0,0,0.5,1,6
7,0.289493,ga_tcheby_proxy,irregular12,9,8,1,"[]",0,0,0,0,0,0,0.5,1,7
8,0.33415,ga_tcheby_proxy,irregular12,6,3,1,"[]",0,0,0,0,0,0,0.5,1,8
9,0.369161,ga_tcheby_proxy,irregular12,3,8,1,"[]",0,0,0,0,0,0,0.5,1,9
10,0.396181,ga_tcheby_proxy,irregular12,8,0,1,"[]",0,0,0,0,0,0,0.5,1,10
11,0.579619,ga_tcheby_proxy,irregular12,6,2,0,"[6-2]",1,32,1.62915,0.966,0,1,0.5,2,10
12,0.586491,ga_tcheby_proxy,irregular12,4,11,1,"[]",0,0,0,0,0,0,0.5,2,11
13,0.721742,ga_tcheby_proxy,irregular12,0,5,0,"[0-1-5]",2,44,3.18235,0.974,0,2,0.5,3,11
14,0.772876,ga_tcheby_proxy,irregular12,3,4,1,"[]",0,0,0,0,0,0,0.5,3,12
15,0.78466,ga_tcheby_proxy,irregular12,10,1,1,"[]",0,0,0,0,0,0,0.5,3,13
16,0.860944,ga_tcheby_proxy,irregular12,1,8,0,"[1-0-4-8]",3,84,4.97763,0.922348,0,3,0.5,4,13
17,0.880535,ga_tcheby_proxy,irregular12,4,1,1,"[]",0,0,0,0,0,0,0.5,4,14
18,0.888503,ga_tcheby_proxy,irregular12,0,7,1,"[]",0,0,0,0,0,0,0.5,4,15
19,0.976176,ga_tcheby_proxy,irregular12,7,9,0,"[7-8-9]",2,40,3.17157,0.976,0,2,0.5,5,15
20,0.978075,ga_tcheby_proxy,irregular12,0,8,0,"[0-4-8]",2,66,3.47819,0.905163,0.0140845,2,0.5,6,15
21,1.06867,ga_tcheby_proxy,irregular12,1,3,0,"[1-5-6-7-3]",4,96,6.47627,0.918262,0.00775194,4,0.5,7,15
22,1.1299,ga_tcheby_proxy,irregular12,6,0,1,"[]",0,0,0,0,0,0,0.5,7,16
23,1.17342,ga_tcheby_proxy,irregular12,1,6,1,"[]",0,0,0,0,0,0,0.5,7,17
24,1.2591,ga_tcheby_proxy,irregular12,2,8,0,"[2-3-7-8]",3,69,4.85558,0.932819,0.00775194,3,0.5,8,17
25,1.3137,ga_tcheby_proxy,irregular12,5,0,0,"[5-1-0]",2,44,3.26266,0.925729,0.00775194,2,0.5,9,17
26,1.44846,ga_tcheby_proxy,irregular12,0,3,0,"[0-1-2-3]",3,76,4.83669,0.965,0.00775194,3,0.5,10,17
27,1.62251,ga_tcheby_proxy,irregular12,1,5,0,"[1-5]",1,26,1.60018,0.974,0.0153846,1,0.5,11,17
28,1.64054,ga_tcheby_proxy,irregular12,0,1,1,"[]",0,0,0,0,0,0,0.5,11,18
29,1.64065,ga_tcheby_proxy,irregular12,0,1,1,"[]",0,0,0,0,0,0,0.5,11,19
30,1.66464,ga_tcheby_proxy,irregular12,8,4,1,"[]",0,0,0,0,0,0,0.5,11,20
31,1.71194,ga_tcheby_proxy,irregular12,4,11,1,"[]",0,0,0,0,0,0,0.5,11,21
32,1.77987,ga_tcheby_proxy,irregular12,5,6,1,"[]",0,0,0,0,0,0,0.5,11,22
33,1.7927,ga_tcheby_proxy,irregular12,7,11,1,"[]",0,0,0,0,0,0,0.5,11,23
34,1.83533,ga_tcheby_proxy,irregular12,7,1,1,"[]",0,0,0,0,0,0,0.5,11,24
35,1.89305,ga_tcheby_proxy,irregular12,3,9,1,"[]",0,0,0,0,0,0,0.5,11,25
36,2.01696,ga_tcheby_proxy,irregular12,6,8,0,"[6-7-8]",2,49,3.20393,0.971,0.0153846,2,0.5,12,25
37,2.12318,ga_tcheby_proxy,irregular12,2,3,0,"[2-3]",1,28,1.69124,0.929953,0.0153846,1,0.5,13,25
38,2.189,ga_tcheby_proxy,irregular12,10,9,1,"[]",0,0,0,0,0,0,0.5,13,26
39,2.28515,ga_tcheby_proxy,irregular12,5,1,0,"[5-1]",1,26,1.60018,0.974,0.00775194,1,0.5,14,26
40,2.43787,ga_tcheby_proxy,irregular12,11,9,0,"[11-8-9]",2,47,3.19684,0.969,0.00775194,2,0.5,15,26
41,2.57094,ga_tcheby_proxy,irregular12,6,1,0,"[6-5-1]",2,50,3.19674,0.974,0.0153846,2,0.5,16,26
42,2.60735,ga_tcheby_proxy,irregular12,4,10,1,"[]",0,0,0,0,0,0,0.5,16,27
43,2.65022,ga_tcheby_proxy,irregular12,1,4,1,"[]",0,0,0,0,0,0,0.5,16,28
44,2.70546,ga_tcheby_proxy,irregular12,10,0,1,"[]",0,0,0,0,0,0,0.5,16,29
45,2.70961,ga_tcheby_proxy,irregular12,6,9,1,"[]",0,0,0,0,0,0,0.5,16,30
46,2.71172,ga_tcheby_proxy,irregular12,5,9,1,"[]",0,0,0,0,0,0,0.5,16,31
47,2.8205,ga_tcheby_proxy,irregular12,7,9,0,"[7-8-9]",2,40,3.17157,0.976,0.0229008,2,0.5,17,31
48,2.82259,ga_tcheby_proxy,irregular12,10,1,0,"[10-11-8-9-5-1]",5,119,8.30818,0.916406,0.023622,5,0.5,18,31
49,2.97843,ga_tcheby_proxy,irregular12,2,8,0,"[2-3-7-8]",3,69,4.80068,0.965,0.030303,3,0.5,19,31
50,3.03606,ga_tcheby_proxy,irregular12,9,8,0,"[9-8]",1,18,1.57861,0.98,0,1,0.5,20,31
51,3.11289,ga_tcheby_proxy,irregular12,7,0,1,"[]",0,0,0,0,0,0,0.5,20,32
52,3.20291,ga_tcheby_proxy,irregular12,11,6,0,"[11-10-9-5-6]",4,103,6.50462,0.919879,0.0153846,4,0.5,21,32
53,3.20684,ga_tcheby_proxy,irregular12,9,10,1,"[]",0,0,0,0,0,0,0.5,21,33
54,3.22235,ga_tcheby_proxy,irregular12,4,7,1,"[]",0,0,0,0,0,0,0.5,21,34
55,3.28791,ga_tcheby_proxy,irregular12,7,4,1,"[]",0,0,0,0,0,0,0.5,21,35
56,3.34493,ga_tcheby_proxy,irregular12,4,0,1,"[]",0,0,0,0,0,0,0.5,21,36
57,3.36932,ga_tcheby_proxy,irregular12,5,4,1,"[]",0,0,0,0,0,0,0.5,21,37
58,3.42761,ga_tcheby_proxy,irregular12,6,7,1,"[]",0,0,0,0,0,0,0.5,21,38
59,3.48583,ga_tcheby_proxy,irregular12,10,0,1,"[]",0,0,0,0,0,0,0.5,21,39
60,3.65485,ga_tcheby_proxy,irregular12,11,10,0,"[11-10]",1,21,1.58936,0.977,0.00775194,1,0.5,22,39
61,3.66228,ga_tcheby_proxy,irregular12,8,3,1,"[]",0,0,0,0,0,0,0.5,22,40
62,3.76266,ga_tcheby_proxy,irregular12,8,5,0,"[8-9-5]",2,43,3.18237,0.973,0.030303,2,0.5,23,40
63,3.87803,ga_tcheby_proxy,irregular12,7,9,0,"[7-8-9]",2,40,3.17157,0.976,0.037594,2,0.5,24,40
64,3.92888,ga_tcheby_proxy,irregular12,1,6,1,"[]",0,0,0,0,0,0,0.5,24,41
65,3.94666,ga_tcheby_proxy,irregular12,8,3,1,"[]",0,0,0,0,0,0,0.5,24,42
66,3.97408,ga_tcheby_proxy,irregular12,1,3,1,"[]",0,0,0,0,0,0,0.5,24,43
67,4.13906,ga_tcheby_proxy,irregular12,1,0,0,"[1-0]",1,18,1.58217,0.979,0.0153846,1,0.5,25,43
68,4.17119,ga_tcheby_proxy,irregular12,1,9,1,"[]",0,0,0,0,0,0,0.5,25,44
69,4.17361,ga_tcheby_proxy,irregular12,5,11,1,"[]",0,0,0,0,0,0,0.5,25,45
70,4.18358,ga_tcheby_proxy,irregular12,7,2,1,"[]",0,0,0,0,0,0,0.5,25,46
71,4.19902,ga_tcheby_proxy,irregular12,10,0,1,"[]",0,0,0,0,0,0,0.5,25,47
72,4.28283,ga_tcheby_proxy,irregular12,3,0,0,"[3-2-1-0]",3,76,4.95161,0.922172,0.0229008,3,0.5,26,47
73,4.3028,ga_tcheby_proxy,irregular12,8,6,1,"[]",0,0,0,0,0,0,0.5,26,48
74,4.31589,ga_tcheby_proxy,irregular12,6,9,1,"[]",0,0,0,0,0,0,0.5,26,49
75,4.38166,ga_tcheby_proxy,irregular12,7,10,0,"[7-8-9-10]",3,73,4.90373,0.915158,0.0447761,3,0.5,27,49
76,4.40706,ga_tcheby_proxy,irregular12,4,8,1,"[]",0,0,0,0,0,0,0.5,27,50
77,4.45284,ga_tcheby_proxy,irregular12,1,0,0,"[1-0]",1,18,1.64203,0.94219,0.030303,1,0.5,28,50
78,4.59887,ga_tcheby_proxy,irregular12,1,9,0,"[1-5-9]",2,51,3.20393,0.973,0.0229008,2,0.5,29,50
