request_id,time_s,algorithm,topology,src,dst,blocked,path,hops,distance_km,composite_cost,bottleneck_fidelity,max_utilization,keys_consumed,decision_latency_ms,served_total,blocked_total
0,0.0703566,keyaware,irregular12,4,6,0,"[4-5-6]",2,44,3.2013,0.959016,0,2,0.05,1,0
1,0.0745923,keyaware,irregular12,2,7,1,"[]",0,0,0,0,0,0,0.05,1,1
2,0.090579,keyaware,irregular12,5,6,1,"[]",0,0,0,0,0,0,0.05,1,2
3,0.102717,keyaware,irregular12,2,10,1,"[]",0,0,0,0,0,0,0.05,1,3
4,0.136914,keyaware,irregular12,0,7,1,"[]",0,0,0,0,0,0,0.05,1,4
5,0.215278,keyaware,irregular12,7,1,0,"[7-8-4-0-1]",4,106,6.63616,0.90302,0,4,0.05,2,4
6,0.218378,keyaware,irregular12,11,4,1,"[]",0,0,0,0,0,0,0.05,2,5
7,0.442454,keyaware,irregular12,3,4,0,"[3-7-8-4]",3,72,4.79712,0.966,0.00775194,3,0.05,3,5
8,0.511087,keyaware,irregular12,10,7,1,"[]",0,0,0,0,0,0,0.05,3,6
9,0.55627,keyaware,irregular12,2,5,1,"[]",0,0,0,0,0,0,0.05,3,7
10,0.617289,keyaware,irregular12,6,1,1,"[]",0,0,0,0,0,0,0.05,3,8
11,0.747166,keyaware,irregular12,11,5,0,"[11-8-9-5]",3,72,4.80059,0.969,0,3,0.05,4,8
12,0.760466,keyaware,irregular12,11,5,1,"[]",0,0,0,0,0,0,0.05,4,9
13,0.773911,keyaware,irregular12,11,1,1,"[]",0,0,0,0,0,0,0.05,4,10
14,0.889392,keyaware,irregular12,1,10,0,"[1-5-9-10]",3,84,4.86145,0.95363,0,3,0.05,5,10
15,0.993877,keyaware,irregular12,3,9,0,"[3-7-8-9]",3,59,4.74663,0.976,0.0153846,3,0.05,6,10
16,1.00481,keyaware,irregular12,10,9,1,"[]",0,0,0,0,0,0,0.05,6,11
17,1.11611,keyaware,irregular12,5,2,0,"[5-1-2]",2,56,3.2721,0.937974,0,2,0.05,7,11
18,1.17009,keyaware,irregular12,9,10,1,"[]",0,0,0,0,0,0,0.05,7,12
19,1.17022,keyaware,irregular12,10,3,1,"[]",0,0,0,0,0,0,0.05,7,13
20,1.18177,keyaware,irregular12,8,10,1,"[]",0,0,0,0,0,0,0.05,7,14
21,1.18949,keyaware,irregular12,4,1,1,"[]",0,0,0,0,0,0,0.05,7,15
22,1.2308,keyaware,irregular12,3,8,1,"[]",0,0,0,0,0,0,0.05,7,16
23,1.25808,keyaware,irregular12,1,7,1,"[]",0,0,0,0,0,0,0.05,7,17
24,1.3088,keyaware,irregular12,10,6,1,"[]",0,0,0,0,0,0,0.05,7,18
25,1.31605,keyaware,irregular12,8,9,1,"[]",0,0,0,0,0,0,0.05,7,19
26,1.43736,keyaware,irregular12,3,5,0,"[3-7-6-5]",3,70,4.78261,0.971,0.0153846,3,0.05,8,19
27,1.43766,keyaware,irregular12,0,9,0,"[0-1-5-9]",3,69,4.81159,0.967341,0.0078125,3,0.05,9,19
28,1.44675,keyaware,irregular12,3,11,1,"[]",0,0,0,0,0,0,0.05,9,20
29,1.48477,keyaware,irregular12,11,6,1,"[]",0,0,0,0,0,0,0.05,9,21
30,1.58295,keyaware,irregular12,7,4,0,"[7-8-4]",2,53,3.28277,0.93227,0.0240964,2,0.05,10,21
31,1.62806,keyaware,irregular12,5,11,1,"[]",0,0,0,0,0,0,0.05,10,22
32,1.62821,keyaware,irregular12,7,5,1,"[]",0,0,0,0,0,0,0.05,10,23
33,1.64176,keyaware,irregular12,9,0,1,"[]",0,0,0,0,0,0,0.05,10,24
34,1.69371,keyaware,irregular12,7,10,1,"[]",0,0,0,0,0,0,0.05,10,25
35,1.78216,keyaware,irregular12,0,5,0,"[0-1-5]",2,44,3.18235,0.974,0.0153846,2,0.05,11,25
36,1.82015,keyaware,irregular12,4,5,1,"[]",0,0,0,0,0,0,0.05,11,26
37,1.91246,keyaware,irregular12,1,0,0,"[1-0]",1,18,1.58217,0.979,0,1,0.05,12,26
38,1.94903,keyaware,irregular12,1,11,1,"[]",0,0,0,0,0,0,0.05,12,27
39,1.97256,keyaware,irregular12,4,9,1,"[]",0,0,0,0,0,0,0.05,12,28
40,1.97986,keyaware,irregular12,11,6,1,"[]",0,0,0,0,0,0,0.05,12,29
41,2.00422,keyaware,irregular12,6,5,1,"[]",0,0,0,0,0,0,0.05,12,30
42,2.1971,keyaware,irregular12,7,3,0,"[7-3]",1,19,1.57506,0.981,0,1,0.05,13,30
43,2.26492,keyaware,irregular12,1,4,1,"[]",0,0,0,0,0,0,0.05,13,31
44,2.27433,keyaware,irregular12,11,6,1,"[]",0,0,0,0,0,0,0.05,13,32
45,2.28195,keyaware,irregular12,3,8,1,"[]",0,0,0,0,0,0,0.05,13,33
46,2.34523,keyaware,irregular12,8,5,0,"[8-4-5]",2,51,3.30248,0.914659,0.0441176,2,0.05,14,33
47,2.49107,keyaware,irregular12,6,0,0,"[6-5-1-0]",3,68,4.77892,0.974,0.00775194,3,0.05,15,33
48,2.51517,keyaware,irregular12,9,5,1,"[]",0,0,0,0,0,0,0.05,15,34
49,2.5939,keyaware,irregular12,9,4,0,"[9-5-4]",2,45,3.24523,0.934892,0.00775194,2,0.05,16,34
50,2.60178,keyaware,irregular12,9,6,1,"[]",0,0,0,0,0,0,0.05,16,35
51,2.64312,keyaware,irregular12,2,7,1,"[]",0,0,0,0,0,0,0.05,16,36
52,2.64688,keyaware,irregular12,10,1,1,"[]",0,0,0,0,0,0,0.05,16,37
53,2.74303,keyaware,irregular12,9,11,0,"[9-8-11]",2,47,3.19684,0.969,0,2,0.05,17,37
54,2.79067,keyaware,irregular12,9,4,1,"[]",0,0,0,0,0,0,0.05,17,38
55,2.80333,keyaware,irregular12,10,11,1,"[]",0,0,0,0,0,0,0.05,17,39
56,2.82646,keyaware,irregular12,5,6,1,"[]",0,0,0,0,0,0,0.05,17,40
57,2.88979,keyaware,irregular12,1,9,1,"[]",0,0,0,0,0,0,0.05,17,41
58,2.92056,keyaware,irregular12,9,3,1,"[]",0,0,0,0,0,0,0.05,17,42
59,2.93519,keyaware,irregular12,5,10,1,"[]",0,0,0,0,0,0,0.05,17,43
60,2.96895,keyaware,irregular12,7,4,1,"[]",0,0,0,0,0,0,0.05,17,44
61,2.99089,keyaware,irregular12,9,5,1,"[]",0,0,0,0,0,0,0.05,17,45
62,2.99251,keyaware,irregular12,0,3,1,"[]",0,0,0,0,0,0,0.05,17,46
63,3.06624,keyaware,irregular12,3,10,0,"[3-7-8-9-10]",4,92,6.42586,0.941859,0.030303,4,0.05,18,46
64,3.14445,keyaware,irregular12,2,7,1,"[]",0,0,0,0,0,0,0.05,18,47
65,3.1538,keyaware,irregular12,4,10,1,"[]",0,0,0,0,0,0,0.05,18,48
66,3.17634,keyaware,irregular12,6,10,1,"[]",0,0,0,0,0,0,0.05,18,49
