request_id,time_s,algorithm,topology,src,dst,blocked,path,hops,distance_km,composite_cost,bottleneck_fidelity,max_utilization,keys_consumed,decision_latency_ms,served_total,blocked_total
0,0.0703566,distance,irregular12,4,6,0,"[4-5-6]",2,44,3.2013,0.959016,0,2,0.02,1,0
1,0.0745923,distance,irregular12,2,7,1,"[]",0,0,0,0,0,0,0.02,1,1
2,0.090579,distance,irregular12,5,6,1,"[]",0,0,0,0,0,0,0.02,1,2
3,0.102717,distance,irregular12,2,10,1,"[]",0,0,0,0,0,0,0.02,1,3
4,0.136914,distance,irregular12,0,7,1,"[]",0,0,0,0,0,0,0.02,1,4
5,0.215278,distance,irregular12,7,1,0,"[7-8-4-0-1]",4,106,6.63616,0.90302,0,4,0.02,2,4
6,0.218378,distance,irregular12,11,4,1,"[]",0,0,0,0,0,0,0.02,2,5
7,0.442454,distance,irregular12,3,4,0,"[3-7-8-4]",3,72,4.79712,0.966,0.00775194,3,0.02,3,5
8,0.511087,distance,irregular12,10,7,1,"[]",0,0,0,0,0,0,0.02,3,6
9,0.55627,distance,irregular12,2,5,1,"[]",0,0,0,0,0,0,0.02,3,7
10,0.617289,distance,irregular12,6,1,1,"[]",0,0,0,0,0,0,0.02,3,8
11,0.747166,distance,irregular12,11,5,0,"[11-8-9-5]",3,72,4.80059,0.969,0,3,0.02,4,8
12,0.760466,distance,irregular12,11,5,1,"[]",0,0,0,0,0,0,0.02,4,9
13,0.773911,distance,irregular12,11,1,1,"[]",0,0,0,0,0,0,0.02,4,10
14,0.889392,distance,irregular12,1,10,0,"[1-5-9-10]",3,84,4.86145,0.95363,0,3,0.02,5,10
15,0.993877,distance,irregular12,3,9,0,"[3-7-8-9]",3,59,4.74663,0.976,0.0153846,3,0.02,6,10
16,1.00481,distance,irregular12,10,9,1,"[]",0,0,0,0,0,0,0.02,6,11
17,1.11611,distance,irregular12,5,2,0,"[5-6-2]",2,56,3.27576,0.937366,0.00775194,2,0.02,7,11
18,1.17009,distance,irregular12,9,10,1,"[]",0,0,0,0,0,0,0.02,7,12
19,1.17022,distance,irregular12,10,3,1,"[]",0,0,0,0,0,0,0.02,7,13
20,1.18177,distance,irregular12,8,10,1,"[]",0,0,0,0,0,0,0.02,7,14
21,1.18949,distance,irregular12,4,1,1,"[]",0,0,0,0,0,0,0.02,7,15
22,1.2308,distance,irregular12,3,8,1,"[]",0,0,0,0,0,0,0.02,7,16
23,1.25808,distance,irregular12,1,7,1,"[]",0,0,0,0,0,0,0.02,7,17
24,1.3088,distance,irregular12,10,6,1,"[]",0,0,0,0,0,0,0.02,7,18
25,1.31605,distance,irregular12,8,9,1,"[]",0,0,0,0,0,0,0.02,7,19
26,1.43736,distance,irregular12,3,5,0,"[3-7-6-5]",3,70,4.78261,0.971,0.0153846,3,0.02,8,19
27,1.43766,distance,irregular12,0,9,0,"[0-1-5-9]",3,69,4.81159,0.967341,0.0078125,3,0.02,9,19
28,1.44675,distance,irregular12,3,11,1,"[]",0,0,0,0,0,0,0.02,9,20
29,1.48477,distance,irregular12,11,6,1,"[]",0,0,0,0,0,0,0.02,9,21
30,1.58295,distance,irregular12,7,4,0,"[7-8-4]",2,53,3.28277,0.93227,0.0240964,2,0.02,10,21
31,1.62806,distance,irregular12,5,11,1,"[]",0,0,0,0,0,0,0.02,10,22
32,1.62821,distance,irregular12,7,5,1,"[]",0,0,0,0,0,0,0.02,10,23
33,1.64176,distance,irregular12,9,0,1,"[]",0,0,0,0,0,0,0.02,10,24
34,1.69371,distance,irregular12,7,10,1,"[]",0,0,0,0,0,0,0.02,10,25
35,1.78216,distance,irregular12,0,5,0,"[0-1-5]",2,44,3.18235,0.974,0.0153846,2,0.02,11,25
36,1.82015,distance,irregular12,4,5,1,"[]",0,0,0,0,0,0,0.02,11,26
37,1.91246,distance,irregular12,1,0,0,"[1-0]",1,18,1.58217,0.979,0,1,0.02,12,26
38,1.94903,distance,irregular12,1,11,1,"[]",0,0,0,0,0,0,0.02,12,27
39,1.97256,distance,irregular12,4,9,1,"[]",0,0,0,0,0,0,0.02,12,28
40,1.97986,distance,irregular12,11,6,1,"[]",0,0,0,0,0,0,0.02,12,29
41,2.00422,distance,irregular12,6,5,1,"[]",0,0,0,0,0,0,0.02,12,30
42,2.1971,distance,irregular12,7,3,0,"[7-3]",1,19,1.57506,0.981,0,1,0.02,13,30
43,2.26492,distance,irregular12,1,4,1,"[]",0,0,0,0,0,0,0.02,13,31
44,2.27433,distance,irregular12,11,6,1,"[]",0,0,0,0,0,0,0.02,13,32
45,2.28195,distance,irregular12,3,8,1,"[]",0,0,0,0,0,0,0.02,13,33
46,2.34523,distance,irregular12,8,5,0,"[8-4-5]",2,51,3.30248,0.914659,0.0441176,2,0.02,14,33
47,2.49107,distance,irregular12,6,0,0,"[6-5-1-0]",3,68,4.77892,0.974,0.00775194,3,0.02,15,33
48,2.51517,distance,irregular12,9,5,1,"[]",0,0,0,0,0,0,0.02,15,34
49,2.5939,distance,irregular12,9,4,0,"[9-5-4]",2,45,3.24523,0.934892,0.00775194,2,0.02,16,34
50,2.60178,distance,irregular12,9,6,1,"[]",0,0,0,0,0,0,0.02,16,35
51,2.64312,distance,irregular12,2,7,1,"[]",0,0,0,0,0,0,0.02,16,36
52,2.64688,distance,irregular12,10,1,1,"[]",0,0,0,0,0,0,0.02,16,37
53,2.74303,distance,irregular12,9,11,0,"[9-8-11]",2,47,3.19684,0.969,0,2,0.02,17,37
54,2.79067,distance,irregular12,9,4,1,"[]",0,0,0,0,0,0,0.02,17,38
55,2.80333,distance,irregular12,10,11,1,"[]",0,0,0,0,0,0,0.02,17,39
56,2.82646,distance,irregular12,5,6,1,"[]",0,0,0,0,0,0,0.02,17,40
57,2.88979,distance,irregular12,1,9,1,"[]",0,0,0,0,0,0,0.02,17,41
58,2.92056,distance,irregular12,9,3,1,"[]",0,0,0,0,0,0,0.02,17,42
59,2.93519,distance,irregular12,5,10,1,"[]",0,0,0,0,0,0,0.02,17,43
60,2.96895,distance,irregular12,7,4,1,"[]",0,0,0,0,0,0,0.02,17,44
61,2.99089,distance,irregular12,9,5,1,"[]",0,0,0,0,0,0,0.02,17,45
62,2.99251,distance,irregular12,0,3,1,"[]",0,0,0,0,0,0,0.02,17,46
63,3.06624,distance,irregular12,3,10,0,"[3-7-8-11-10]",4,91,6.44349,0.930565,0.030303,4,0.02,18,46
64,3.14445,distance,irregular12,2,7,1,"[]",0,0,0,0,0,0,0.02,18,47
65,3.1538,distance,irregular12,4,10,1,"[]",0,0,0,0,0,0,0.02,18,48
66,3.17634,distance,irregular12,6,10,1,"[]",0,0,0,0,0,0,0.02,18,49
67,3.20341,distance,irregular12,4,0,1,"[]",0,0,0,0,0,0,0.02,18,50
68,3.2201,distance,irregular12,4,9,1,"[]",0,0,0,0,0,0,0.02,18,51
69,3.2306,distance,irregular12,7,6,1,"[]",0,0,0,0,0,0,0.02,18,52
70,3.31399,distance,irregular12,10,3,0,"[10-11-8-7-3]",4,91,6.39988,0.95448,0.00847458,4,0.02,19,52
71,3.44405,distance,irregular12,0,3,0,"[0-1-2-3]",3,76,4.83669,0.965,0.0229008,3,0.02,20,52
72,3.50936,distance,irregular12,4,0,1,"[]",0,0,0,0,0,0,0.02,20,53
73,3.56464,distance,irregular12,5,11,1,"[]",0,0,0,0,0,0,0.02,20,54
74,3.61852,distance,irregular12,1,11,1,"[]",0,0,0,0,0,0,0.02,20,55
75,3.69196,distance,irregular12,5,4,0,"[5-4]",1,20,1.57864,0.98,0.00775194,1,0.02,21,55
76,3.71453,distance,irregular12,8,5,1,"[]",0,0,0,0,0,0,0.02,21,56
77,3.73995,distance,irregular12,9,4,1,"[]",0,0,0,0,0,0,0.02,21,57
78,3.79815,distance,irregular12,11,8,0,"[11-10-9-8]",3,72,4.8916,0.919403,0.00775194,3,0.02,22,57
79,3.80852,distance,irregular12,9,4,1,"[]",0,0,0,0,0,0,0.02,22,58
80,3.83548,distance,irregular12,8,2,1,"[]",0,0,0,0,0,0,0.02,22,59
81,3.9431,distance,irregular12,10,1,0,"[10-9-5-1]",3,84,4.86264,0.953229,0.0153846,3,0.02,23,59
82,3.96807,distance,irregular12,2,7,1,"[]",0,0,0,0,0,0,0.02,23,60
83,4.2138,distance,irregular12,2,7,0,"[2-3-7]",2,47,3.20772,0.965,0.030303,2,0.02,24,60
84,4.22956,distance,irregular12,0,6,1,"[]",0,0,0,0,0,0,0.02,24,61
85,4.2348,distance,irregular12,11,1,1,"[]",0,0,0,0,0,0,0.02,24,62
86,4.4225,distance,irregular12,2,8,0,"[2-3-7-8]",3,69,4.80068,0.965,0.037594,3,0.02,25,62
87,4.53503,distance,irregular12,1,6,0,"[1-5-6]",2,50,3.19674,0.974,0.0229008,2,0.02,26,62
88,4.6601,distance,irregular12,11,8,0,"[11-8]",1,29,1.61822,0.969,0.0153846,1,0.02,27,62
