QF6R,1,0000,0,000,0,000,000000,62000,002,0
QF6R,1,0001,0,000,0,001,000000,62000,002,0
QF6R,1,0002,0,000,0,001,000000,62000,002,0
QF6R,1,0003,0,000,0,255,000000,00000,002,1
QF6R,1,0004,0,000,0,255,000000,00000,001,2
QF6R,1,0005,0,000,0,000,000000,62000,002,0
QF6R,1,0006,0,080,0,000,000000,62000,002,0
QF6R,1,0007,0,098,0,000,000000,62000,002,0
QF6R,1,0008,0,173,0,000,000000,62000,002,0
QF6R,1,0009,0,164,0,000,000000,62000,002,0
QF6R,1,0010,0,000,0,000,000000,62000,002,0
QF6R,1,0011,0,025,0,000,000000,62000,002,0
QF6R,1,0012,0,025,0,000,000000,62000,002,0
QF6R,1,0013,0,025,0,000,000000,62000,002,0
QF6R,1,0014,0,017,0,000,000000,62000,002,0
QF6R,1,0015,0,017,0,000,000000,62000,002,0
QF6R,1,0016,0,017,0,000,000000,62000,002,0
QF6R,1,0017,0,104,0,000,000000,62000,002,0
QF6R,1,0018,0,104,0,000,000000,62000,002,0
QF6R,1,0019,0,104,0,000,000000,62000,002,0
QF6R,1,1000,0,040,0,000,000000,61286,002,0
QF6R,1,1001,0,036,0,000,000000,62212,002,0
QF6R,1,1002,0,100,0,001,000000,61275,002,0
QF6R,1,1003,0,100,0,000,000000,61520,002,0
QF6R,1,1004,0,054,0,000,000000,62449,002,0
QF6R,1,1005,0,117,0,000,000000,63702,002,0
QF6R,1,1006,0,037,0,000,000000,63058,002,0
QF6R,1,1007,0,166,0,255,000000,00000,002,1
QF6R,1,1008,0,037,0,000,000000,62463,002,0
QF6R,1,1009,0,057,0,001,000000,64393,002,0
QF6R,1,1010,0,085,0,000,000000,60475,002,0
QF6R,1,1011,0,166,0,001,000000,63744,002,0
QF6R,1,1012,0,038,0,001,000000,62094,002,0
QF6R,1,1013,0,101,0,000,000000,62457,002,0
QF6R,1,1014,0,085,0,001,000000,60269,002,0
QF6R,1,1015,0,000,0,255,000000,00000,001,2
QF6R,1,1016,0,133,0,000,000000,59981,002,0
QF6R,1,1017,0,138,0,001,000000,59847,002,0
QF6R,1,1018,0,154,0,001,000000,59232,002,0
QF6R,1,1019,0,182,0,000,000000,65080,002,0
QF6R,1,1020,0,134,0,001,000000,59499,002,0
QF6R,1,1021,0,148,0,000,000000,61252,002,0
QF6R,1,1022,0,164,0,001,000000,62213,002,0
QF6R,1,1023,0,181,0,255,000000,00000,002,1
QF6R,1,1024,0,133,0,001,000000,59372,002,0
QF6R,1,1025,0,150,0,000,000000,58982,002,0
QF6R,1,1026,0,168,0,000,000000,62312,002,0
QF6R,1,1027,0,185,0,001,000000,63446,002,0
QF6R,1,1028,0,070,0,001,000000,58982,002,0
QF6R,1,1029,0,089,0,000,000000,59515,002,0
QF6R,1,1030,0,166,0,000,000000,62328,002,0
QF6R,1,1031,0,180,0,001,000000,61982,002,0
QF6R,1,1032,0,160,0,000,000000,60167,002,0
QF6R,1,1033,0,165,0,000,000000,62473,002,0
QF6R,1,1034,0,186,0,000,000000,62513,002,0
QF6R,1,1035,0,191,0,000,000000,65242,002,0
QF6R,1,1036,0,160,0,001,000000,62141,002,0
QF6R,1,1037,0,165,0,000,000000,60264,002,0
QF6R,1,1038,0,106,0,000,000000,62659,002,0
QF6R,1,1039,0,111,0,255,000000,00000,002,1
QF6R,1,1040,0,176,0,001,000000,62742,002,0
QF6R,1,1041,0,165,0,001,000000,63101,002,0
QF6R,1,1042,0,186,0,001,000000,62923,002,0
QF6R,1,1043,0,175,0,001,000000,60556,002,0
QF6R,1,1044,0,144,0,000,000000,60662,002,0
QF6R,1,1045,0,181,0,001,000000,62691,002,0
QF6R,1,1046,0,170,0,000,000000,60356,002,0
QF6R,1,1047,0,000,0,255,000000,00000,001,2
QF6R,1,1048,0,027,0,001,000000,60865,002,0
QF6R,1,1049,0,197,0,001,000000,58982,002,0
QF6R,1,1050,0,091,0,001,000000,58982,002,0
QF6R,1,1051,0,016,0,000,000000,60768,002,0
QF6R,1,1052,0,177,0,001,000000,65032,002,0
QF6R,1,1053,0,118,0,000,000000,65535,002,0
QF6R,1,1054,0,176,0,001,000000,64712,002,0
QF6R,1,1055,0,172,0,255,000000,00000,002,1
QF6R,1,1056,0,076,0,000,000000,59367,002,0
QF6R,1,1057,0,050,0,000,000000,64570,002,0
QF6R,1,1058,0,223,0,001,000000,58982,002,0
QF6R,1,1059,0,002,0,001,000000,58982,002,0
QF6R,1,1060,0,071,0,000,000000,58982,002,0
QF6R,1,1061,0,112,0,000,000000,63990,002,0
QF6R,1,1062,0,168,0,000,000000,62081,002,0
QF6R,1,1063,0,237,0,000,000000,63277,002,0
