topology,algorithm,rate,seed,blocking_probability,mean_bottleneck_fidelity,mean_max_utilization,mean_hops,mean_distance_km,mean_decision_latency_ms,requests,served,blocked
irregular12,keyaware,40,7,0.9019,0.9410787655453619,0.025109946312,0.2226,5.5024,0.05,10000,981,9019
irregular12,keyaware,40,8,0.8981,0.9413878645731109,0.027527990748,0.2345,5.7663,0.05,10000,1019,8981
irregular12,keyaware,40,9,0.9023,0.9408778689866939,0.026110009473000004,0.2306,5.708,0.05,10000,977,9023
irregular12,keyaware,40,10,0.9006,0.9402314969818913,0.025711791474,0.2299,5.6739,0.05,10000,994,9006
irregular12,keyaware,40,11,0.8969,0.9408120882638216,0.028731375247,0.2439,5.9877,0.05,10000,1031,8969
irregular12,keyaware,40,12,0.9028,0.939427864197531,0.025437182858,0.2285,5.6718,0.05,10000,972,9028
irregular12,keyaware,40,13,0.8965,0.9414931004830919,0.028529061428,0.2463,6.037,0.05,10000,1035,8965
irregular12,keyaware,40,14,0.8986,0.9414618629191321,0.026384426916,0.2255,5.5202,0.05,10000,1014,8986
irregular12,keyaware,40,15,0.899,0.9409123534653465,0.027092722530999997,0.2301,5.6418,0.05,10000,1010,8990
irregular12,keyaware,40,16,0.9007,0.9411421591137967,0.026743743512999997,0.2317,5.667,0.05,10000,993,9007
irregular12,keyaware,40,17,0.9053,0.9418504582893348,0.023206032847,0.2135,5.2349,0.05,10000,947,9053
irregular12,keyaware,40,18,0.906,0.9409667446808511,0.023123488308,0.2101,5.1674,0.05,10000,940,9060
irregular12,keyaware,40,19,0.8955,0.9399355598086124,0.029595417136999997,0.2466,6.1289,0.05,10000,1045,8955
irregular12,keyaware,40,20,0.8999,0.9381864465534465,0.02650033876,0.2327,5.775,0.05,10000,1001,8999
irregular12,keyaware,40,21,0.9005,0.9407555165829146,0.026003655602,0.2291,5.6254,0.05,10000,995,9005
irregular12,keyaware,40,22,0.8943,0.939840271523179,0.028800152071000003,0.2455,6.0875,0.05,10000,1057,8943
irregular12,keyaware,40,23,0.9,0.940720617,0.026319821596999998,0.2313,5.69,0.05,10000,1000,9000
irregular12,keyaware,40,24,0.9019,0.9398043058103975,0.025745379628,0.2244,5.5446,0.05,10000,981,9019
irregular12,keyaware,40,25,0.8976,0.94363840625,0.025974572514,0.2293,5.6383,0.05,10000,1024,8976
irregular12,keyaware,40,26,0.8996,0.9409192211155378,0.026717623721000002,0.2348,5.8075,0.05,10000,1004,8996
irregular12,keyaware,40,27,0.9022,0.941432109406953,0.025574516879,0.2257,5.5637,0.05,10000,978,9022
irregular12,keyaware,40,28,0.8988,0.9399387796442689,0.027740582889000002,0.2352,5.7758,0.05,10000,1012,8988
irregular12,keyaware,40,29,0.9009,0.9410002179616549,0.025526059756000002,0.2277,5.6106,0.05,10000,991,9009
irregular12,keyaware,40,30,0.9015,0.9405670639593909,0.024882164628,0.2141,5.2704,0.05,10000,985,9015
irregular12,random,2,1,0.1425,0.9624969392419823,0.682901500374,4.4316,113.7366,0.01,10000,8575,1425
irregular12,random,2,2,0.1437,0.9622543269882049,0.678789420762,4.4193,113.4703,0.01,10000,8563,1437
irregular12,random,2,3,0.1389,0.9625022842875391,0.687563223738,4.485,115.0435,0.01,10000,8611,1389
irregular12,random,2,4,0.1457,0.9626203521011354,0.6761632523860001,4.3911,112.6735,0.01,10000,8543,1457
irregular12,random,2,5,0.1409,0.9624026031893843,0.685415267216,4.4597,114.5043,0.01,10000,8591,1409
irregular12,random,2,6,0.1403,0.9625520614167733,0.681451488388,4.4457,114.2188,0.01,10000,8597,1403
irregular12,random,2,7,0.1409,0.9623052926318238,0.681200742036,4.4103,113.1,0.01,10000,8591,1409
irregular12,random,2,8,0.1371,0.9623816215088653,0.686596886532,4.4702,114.7309,0.01,10000,8629,1371
irregular12,random,2,9,0.1416,0.9624599636533084,0.68276139239,4.4507,114.1866,0.01,10000,8584,1416
irregular12,random,2,10,0.1433,0.9624091754406443,0.6808943960839999,4.4544,114.4346,0.01,10000,8567,1433
irregular12,random,2,11,0.1424,0.9626770707789181,0.6811818560099999,4.4348,113.7463,0.01,10000,8576,1424
irregular12,random,2,12,0.1388,0.9624491129818857,0.683899949246,4.4249,113.7099,0.01,10000,8612,1388
irregular12,random,2,13,0.139,0.9626575972125435,0.684808388432,4.4567,114.4273,0.01,10000,8610,1390
irregular12,random,2,14,0.1486,0.9625623154803852,0.67674985585,4.3991,112.8133,0.01,10000,8514,1486
irregular12,random,2,15,0.1423,0.9625677278768802,0.684163181272,4.448,114.1419,0.01,10000,8577,1423
irregular12,random,2,16,0.1432,0.9623722475490195,0.679211697026,4.429,113.6899,0.01,10000,8568,1432
irregular12,random,2,17,0.1466,0.9626099872275603,0.674391414172,4.4126,113.2401,0.01,10000,8534,1466
irregular12,random,2,18,0.1457,0.9623550351164696,0.67718434852,4.4068,112.9341,0.01,10000,8543,1457
irregular12,random,2,19,0.1445,0.9623681518410286,0.680610604338,4.453,114.257,0.01,10000,8555,1445
irregular12,random,2,20,0.1427,0.9623338294645981,0.681451873676,4.4423,113.8882,0.01,10000,8573,1427
irregular12,random,2,21,0.1394,0.9626348920520567,0.684605858796,4.4399,113.8851,0.01,10000,8606,1394
irregular12,random,2,22,0.1393,0.962301647263855,0.682947220886,4.4375,113.7949,0.01,10000,8607,1393
irregular12,random,2,23,0.1421,0.9625124671873179,0.683727717202,4.4756,114.9371,0.01,10000,8579,1421
irregular12,random,2,24,0.1398,0.9623007488956056,0.685367147432,4.4526,114.3997,0.01,10000,8602,1398
irregular12,random,2,25,0.1416,0.9625029518872319,0.680063767922,4.426,113.7266,0.01,10000,8584,1416
irregular12,random,2,26,0.1412,0.9624109148812294,0.683026390629,4.4368,113.8717,0.01,10000,8588,1412
irregular12,random,2,27,0.1393,0.9623500217265015,0.684236075462,4.4642,114.6294,0.01,10000,8607,1393
irregular12,random,2,28,0.1417,0.9623670166608411,0.68258886161,4.4521,114.311,0.01,10000,8583,1417
irregular12,random,2,29,0.1457,0.9624679781107337,0.675960115626,4.3836,112.5643,0.01,10000,8543,1457
irregular12,random,2,30,0.1451,0.9625158076968067,0.67858983677,4.3979,112.9691,0.01,10000,8549,1451
irregular12,random,5,1,0.3145,0.9584650722100656,0.522888013002,3.456,88.3164,0.01,10000,6855,3145
irregular12,random,5,2,0.3032,0.958212430826636,0.5309733322119999,3.4783,88.8071,0.01,10000,6968,3032
irregular12,random,5,3,0.3141,0.958228695874034,0.5238955868899999,3.4501,88.0969,0.01,10000,6859,3141
irregular12,random,5,4,0.3101,0.9584648598347586,0.5240568967660001,3.4587,88.416,0.01,10000,6899,3101
irregular12,random,5,5,0.3128,0.9585025331781141,0.524290590908,3.4484,88.0913,0.01,10000,6872,3128
irregular12,random,5,6,0.3193,0.9582053111502864,0.517162832992,3.4265,87.4386,0.01,10000,6807,3193
irregular12,random,5,7,0.3153,0.9579871682488681,0.522386365528,3.4226,87.5219,0.01,10000,6847,3153
irregular12,random,5,8,0.3073,0.9584574711996535,0.529226089396,3.4439,88.0261,0.01,10000,6927,3073
irregular12,random,5,9,0.3054,0.9589760309530665,0.530222784178,3.4909,89.2274,0.01,10000,6946,3054
irregular12,random,5,10,0.3086,0.9583932541220711,0.524905196,3.4415,87.7939,0.01,10000,6914,3086
irregular12,random,5,11,0.308,0.9586210562138727,0.528096743498,3.461,88.416,0.01,10000,6920,3080
irregular12,random,5,12,0.3123,0.9584459325287188,0.521699642658,3.4063,87.008,0.01,10000,6877,3123
irregular12,random,5,13,0.3084,0.958769730913823,0.528196467906,3.4729,88.7817,0.01,10000,6916,3084
irregular12,random,5,14,0.3068,0.958380559578765,0.527977875354,3.4856,89.1071,0.01,10000,6932,3068
irregular12,random,5,15,0.3077,0.958381222591362,0.527620938982,3.46,88.3633,0.01,10000,6923,3077
irregular12,random,5,16,0.3051,0.9584823494027916,0.530152360692,3.4645,88.6117,0.01,10000,6949,3051
irregular12,random,5,17,0.3016,0.9583270040091637,0.532301130516,3.4845,89.1106,0.01,10000,6984,3016
irregular12,random,5,18,0.3081,0.9587498557595028,0.526016464455,3.4518,88.1923,0.01,10000,6919,3081
irregular12,random,5,19,0.3074,0.9588675220906727,0.5290827452419999,3.466,88.5025,0.01,10000,6926,3074
irregular12,random,5,20,0.3038,0.9588058040792874,0.528395490108,3.4714,88.6508,0.01,10000,6962,3038
irregular12,random,5,21,0.3126,0.9584100880128018,0.522682706679,3.4402,87.7922,0.01,10000,6874,3126
irregular12,random,5,22,0.3128,0.9586958904249127,0.521051703104,3.4395,87.8438,0.01,10000,6872,3128
irregular12,random,5,23,0.3107,0.9581734529232554,0.5249934745620001,3.4532,88.3072,0.01,10000,6893,3107
irregular12,random,5,24,0.3028,0.9584489680149166,0.532886376072,3.4971,89.3497,0.01,10000,6972,3028
irregular12,random,5,25,0.3011,0.9583737893833166,0.5349691226119999,3.5101,89.7809,0.01,10000,6989,3011
irregular12,random,5,26,0.3099,0.958148989711636,0.525904909066,3.4639,88.5886,0.01,10000,6901,3099
irregular12,random,5,27,0.3125,0.9583695892363636,0.522530011782,3.4466,88.0604,0.01,10000,6875,3125
irregular12,random,5,28,0.3134,0.9579150920477717,0.521579522996,3.4279,87.6476,0.01,10000,6866,3134
irregular12,random,5,29,0.3101,0.9580751579939121,0.526467053884,3.4789,88.8834,0.01,10000,6899,3101
irregular12,random,5,30,0.3132,0.9581803300815376,0.523578434492,3.4466,88.1966,0.01,10000,6868,3132
irregular12,random,10,1,0.5103,0.952138040432918,0.342667141786,2.3463,59.7064,0.01,10000,4897,5103
irregular12,random,10,2,0.4983,0.9522413370540163,0.35590475760600004,2.4073,61.2102,0.01,10000,5017,4983
irregular12,random,10,3,0.5116,0.9525976429156428,0.343649642508,2.3635,60.0464,0.01,10000,4884,5116
irregular12,random,10,4,0.5032,0.9523989384057971,0.349958114786,2.3585,60.0362,0.01,10000,4968,5032
irregular12,random,10,5,0.5062,0.9523728699878492,0.347860769276,2.3685,60.1602,0.01,10000,4938,5062
irregular12,random,10,6,0.5081,0.9525933415328317,0.34734659856600003,2.3503,59.713,0.01,10000,4919,5081
irregular12,random,10,7,0.5079,0.9521641839057103,0.346031975513,2.36,60.083,0.01,10000,4921,5079
irregular12,random,10,8,0.5102,0.9524988478971008,0.345838878526,2.362,60.0112,0.01,10000,4898,5102
irregular12,random,10,9,0.5024,0.9530552514067523,0.34974458982699996,2.3694,60.353,0.01,10000,4976,5024
irregular12,random,10,10,0.5077,0.952468164940077,0.347294998459,2.3743,60.4678,0.01,10000,4923,5077
irregular12,random,10,11,0.4975,0.9525327858706467,0.357370630768,2.4141,61.3818,0.01,10000,5025,4975
irregular12,random,10,12,0.5007,0.9523094764670539,0.351268170164,2.3872,60.6682,0.01,10000,4993,5007
irregular12,random,10,13,0.5014,0.9525675371038909,0.35056967688999996,2.3571,59.937,0.01,10000,4986,5014
irregular12,random,10,14,0.4998,0.9525654166333466,0.351888501992,2.4058,61.1704,0.01,10000,5002,4998
irregular12,random,10,15,0.5151,0.9522090356774593,0.338348932188,2.3113,58.7248,0.01,10000,4849,5151
irregular12,random,10,16,0.5113,0.951979991610395,0.34148540492,2.3274,59.1251,0.01,10000,4887,5113
irregular12,random,10,17,0.5131,0.9524967703840626,0.342106355772,2.3261,59.1589,0.01,10000,4869,5131
irregular12,random,10,18,0.5049,0.9527090834174915,0.34971263612,2.3657,60.0536,0.01,10000,4951,5049
irregular12,random,10,19,0.5014,0.952046938026474,0.354550732291,2.3931,60.6952,0.01,10000,4986,5014
irregular12,random,10,20,0.5044,0.9523527199354319,0.3499174613,2.3907,60.8417,0.01,10000,4956,5044
irregular12,random,10,21,0.5016,0.9526228039727126,0.353859239894,2.4165,61.4094,0.01,10000,4984,5016
irregular12,random,10,22,0.5052,0.9527290121261117,0.347072961156,2.3471,59.5847,0.01,10000,4948,5052
irregular12,random,10,23,0.51,0.9527949310204081,0.34315342888199996,2.3383,59.4363,0.01,10000,4900,5100
irregular12,random,10,24,0.4992,0.9524131691293931,0.354654121196,2.3925,60.7729,0.01,10000,5008,4992
irregular12,random,10,25,0.5076,0.9529616409423234,0.346196548558,2.3516,59.7901,0.01,10000,4924,5076
irregular12,random,10,26,0.5061,0.9527846590402914,0.346724023456,2.3588,60.0343,0.01,10000,4939,5061
irregular12,random,10,27,0.5054,0.9529287238172259,0.349134888816,2.3729,60.311,0.01,10000,4946,5054
irregular12,random,10,28,0.505,0.9532869581818181,0.347411826006,2.3571,59.9115,0.01,10000,4950,5050
irregular12,random,10,29,0.5044,0.9524917679580307,0.348220577964,2.3511,59.7519,0.01,10000,4956,5044
irregular12,random,10,30,0.504,0.9519025417338709,0.34826542562999996,2.3659,60.0844,0.01,10000,4960,5040
irregular12,random,20,1,0.732,0.942364381716418,0.15599176514600002,1.2009,30.3849,0.01,10000,2680,7320
irregular12,random,20,2,0.7302,0.9433640455893253,0.159024411376,1.222,30.886,0.01,10000,2698,7302
irregular12,random,20,3,0.7294,0.9431213702882484,0.159205437108,1.2058,30.4744,0.01,10000,2706,7294
irregular12,random,20,4,0.7294,0.9434710162601625,0.15896500581800002,1.2049,30.4715,0.01,10000,2706,7294
irregular12,random,20,5,0.7286,0.942662443257185,0.15868778197900002,1.2152,30.7331,0.01,10000,2714,7286
irregular12,random,20,6,0.7331,0.9433573870363432,0.154214353608,1.1789,29.7562,0.01,10000,2669,7331
irregular12,random,20,7,0.7245,0.9424232961887478,0.163889314412,1.2572,31.8117,0.01,10000,2755,7245
irregular12,random,20,8,0.7289,0.9434695573589081,0.159977844313,1.2104,30.6103,0.01,10000,2711,7289
irregular12,random,20,9,0.7345,0.9431100538606402,0.153598577978,1.1828,29.8989,0.01,10000,2655,7345
irregular12,random,20,10,0.7232,0.9424557619219653,0.165480964958,1.2598,31.8943,0.01,10000,2768,7232
irregular12,random,20,11,0.7203,0.9429280096531999,0.165190941531,1.2599,31.9281,0.01,10000,2797,7203
irregular12,random,20,12,0.7221,0.9431371759625765,0.16469251612,1.2517,31.6797,0.01,10000,2779,7221
irregular12,random,20,13,0.7285,0.9432210438305708,0.158775342652,1.2184,30.8895,0.01,10000,2715,7285
irregular12,random,20,14,0.7292,0.9428544254062039,0.157911328318,1.2064,30.5593,0.01,10000,2708,7292
irregular12,random,20,15,0.7362,0.942714819560273,0.152414222274,1.1758,29.7247,0.01,10000,2638,7362
irregular12,random,20,16,0.7261,0.9435253351588171,0.161863772924,1.2192,30.8154,0.01,10000,2739,7261
irregular12,random,20,17,0.7207,0.9419134439670604,0.165567206354,1.2579,31.7992,0.01,10000,2793,7207
irregular12,random,20,18,0.7327,0.9428898799102133,0.15623933884,1.1869,30.0083,0.01,10000,2673,7327
irregular12,random,20,19,0.7273,0.9430620209020901,0.15981215244400002,1.216,30.7377,0.01,10000,2727,7273
irregular12,random,20,20,0.7269,0.9436915836689858,0.161509264902,1.2146,30.7744,0.01,10000,2731,7269
irregular12,random,20,21,0.7359,0.9431410965543354,0.151697385562,1.1809,29.8554,0.01,10000,2641,7359
irregular12,random,20,22,0.7268,0.9438059926793558,0.161382517096,1.2153,30.6603,0.01,10000,2732,7268
irregular12,random,20,23,0.724,0.9431003590579711,0.16367036662999998,1.236,31.2364,0.01,10000,2760,7240
irregular12,random,20,24,0.7344,0.9425942842620483,0.154457562512,1.1792,29.8201,0.01,10000,2656,7344
irregular12,random,20,25,0.7306,0.9422046247216035,0.159620406124,1.2287,31.0411,0.01,10000,2694,7306
irregular12,random,20,26,0.7309,0.9435238212560387,0.159525722776,1.2063,30.5017,0.01,10000,2691,7309
irregular12,random,20,27,0.7249,0.942770225736096,0.162355010907,1.239,31.3034,0.01,10000,2751,7249
irregular12,random,20,28,0.7263,0.9433347614176106,0.161287617092,1.2189,30.8108,0.01,10000,2737,7263
irregular12,random,20,29,0.7202,0.9435078516797712,0.16688027047200002,1.2482,31.5591,0.01,10000,2798,7202
irregular12,random,20,30,0.7265,0.9431473751371116,0.161706747238,1.2147,30.6416,0.01,10000,2735,7265
irregular12,random,40,1,0.9014,0.9309900486815416,0.037498124678,0.3973,10.0344,0.01,10000,986,9014
irregular12,random,40,2,0.8957,0.9323541514860978,0.040428692296000004,0.4159,10.4922,0.01,10000,1043,8957
irregular12,random,40,3,0.9015,0.9305761035532994,0.037928940444,0.4039,10.174,0.01,10000,985,9015
irregular12,random,40,4,0.8991,0.9315246451932606,0.039349718041,0.4192,10.6053,0.01,10000,1009,8991
irregular12,random,40,5,0.8986,0.9325151341222879,0.038957884674,0.4057,10.2388,0.01,10000,1014,8986
irregular12,random,40,6,0.8956,0.9335053659003831,0.041013663013,0.419,10.5272,0.01,10000,1044,8956
irregular12,random,40,7,0.8991,0.9321009316154608,0.039171769110000004,0.4184,10.5599,0.01,10000,1009,8991
irregular12,random,40,8,0.9056,0.9318713093220339,0.036127006898000004,0.3887,9.8017,0.01,10000,944,9056
irregular12,random,40,9,0.904,0.9312921041666667,0.036878014074,0.3889,9.8326,0.01,10000,960,9040
irregular12,random,40,10,0.9005,0.9305838693467336,0.0378391255,0.4037,10.1773,0.01,10000,995,9005
irregular12,random,40,11,0.9012,0.931369366396761,0.037482799521999996,0.4063,10.2647,0.01,10000,988,9012
irregular12,random,40,12,0.896,0.9321592701923077,0.040286020896,0.4129,10.4107,0.01,10000,1040,8960
irregular12,random,40,13,0.9006,0.931935823943662,0.038287821505,0.3977,10.0658,0.01,10000,994,9006
irregular12,random,40,14,0.901,0.9298381323232323,0.038262461812,0.3999,10.0832,0.01,10000,990,9010
irregular12,random,40,15,0.9035,0.9301979585492228,0.037207746224,0.39,9.8457,0.01,10000,965,9035
irregular12,random,40,16,0.9004,0.9305412690763053,0.03805035995,0.4086,10.3558,0.01,10000,996,9004
irregular12,random,40,17,0.9017,0.9312205859613429,0.03762217465,0.4027,10.16,0.01,10000,983,9017
irregular12,random,40,18,0.9009,0.9315528022199798,0.038058771296,0.4067,10.2882,0.01,10000,991,9009
irregular12,random,40,19,0.8999,0.9318902827172827,0.038981077374,0.4083,10.341,0.01,10000,1001,8999
irregular12,random,40,20,0.8956,0.9307746906130269,0.041903244741,0.4267,10.7391,0.01,10000,1044,8956
irregular12,random,40,21,0.8997,0.9317167447657029,0.038552394154000004,0.4048,10.2412,0.01,10000,1003,8997
irregular12,random,40,22,0.8999,0.9326689120879122,0.038699857673,0.4086,10.275,0.01,10000,1001,8999
irregular12,random,40,23,0.9006,0.9309828420523139,0.037960737074,0.4093,10.3475,0.01,10000,994,9006
irregular12,random,40,24,0.9018,0.9301864704684317,0.037725566988,0.3991,10.0353,0.01,10000,982,9018
irregular12,random,40,25,0.8968,0.9316851695736436,0.040212955713,0.413,10.4301,0.01,10000,1032,8968
irregular12,random,40,26,0.8961,0.9307407786333013,0.040644386608,0.4263,10.7566,0.01,10000,1039,8961
irregular12,random,40,27,0.9018,0.9319680875763747,0.03702224157,0.3955,9.9601,0.01,10000,982,9018
irregular12,random,40,28,0.9013,0.9303906808510639,0.037865030252000005,0.4065,10.2983,0.01,10000,987,9013
irregular12,random,40,29,0.9029,0.93139989392379,0.036900503884,0.3937,9.9608,0.01,10000,971,9029
irregular12,random,40,30,0.9045,0.9317033685863874,0.035887542442,0.3858,9.7229,0.01,10000,955,9045
mesh16,distance,2,1,0.1275,0.9717655186246417,0.534031038554,2.3349,54.8619,0.02,10000,8725,1275
mesh16,distance,2,2,0.1207,0.9717169209598543,0.54200017724,2.3536,55.3054,0.02,10000,8793,1207
mesh16,distance,2,3,0.124,0.9717598689497715,0.53859700312,2.3216,54.5213,0.02,10000,8760,1240
mesh16,distance,2,4,0.122,0.9716683871298405,0.543977145216,2.389,56.1274,0.02,10000,8780,1220
mesh16,distance,2,5,0.1196,0.9717587730577009,0.5427898343640001,2.3536,55.3135,0.02,10000,8804,1196
mesh16,distance,2,6,0.1307,0.971939949154492,0.532986396544,2.3152,54.3703,0.02,10000,8693,1307
mesh16,distance,2,7,0.1245,0.9716412294688747,0.5404682895240001,2.3491,55.2397,0.02,10000,8755,1245
mesh16,distance,2,8,0.1221,0.9718445262558376,0.5387927488940001,2.3379,54.9165,0.02,10000,8779,1221
mesh16,distance,2,9,0.122,0.9718399187927105,0.544138852188,2.3576,55.3805,0.02,10000,8780,1220
mesh16,distance,2,10,0.1202,0.9719111420777446,0.538829046584,2.3328,54.8235,0.02,10000,8798,1202
mesh16,distance,2,11,0.1251,0.9718236904789117,0.53650586889,2.3372,54.9227,0.02,10000,8749,1251
mesh16,distance,2,12,0.1173,0.9717610712586381,0.544677772402,2.3844,56.0244,0.02,10000,8827,1173
mesh16,distance,2,13,0.1247,0.9718508154918313,0.540588729086,2.3591,55.3949,0.02,10000,8753,1247
mesh16,distance,2,14,0.118,0.9718777560090701,0.544155455962,2.3671,55.6192,0.02,10000,8820,1180
mesh16,distance,2,15,0.1242,0.971749396551724,0.5401507716639999,2.3494,55.2178,0.02,10000,8758,1242
mesh16,distance,2,16,0.1271,0.9717780885553898,0.537945534934,2.3428,55.0207,0.02,10000,8729,1271
mesh16,distance,2,17,0.1216,0.9717193439207648,0.54321954681,2.362,55.5088,0.02,10000,8784,1216
mesh16,distance,2,18,0.1252,0.9718759082075902,0.538366891898,2.3383,54.9538,0.02,10000,8748,1252
mesh16,distance,2,19,0.1257,0.9718524110717144,0.5372765911180001,2.3335,54.7996,0.02,10000,8743,1257
mesh16,distance,2,20,0.1276,0.9717559244612561,0.536422669742,2.34,54.9903,0.02,10000,8724,1276
mesh16,distance,2,21,0.1206,0.9717932489197177,0.539212598616,2.3419,54.9829,0.02,10000,8794,1206
mesh16,distance,2,22,0.1256,0.9716851858417198,0.537165534406,2.3429,55.0283,0.02,10000,8744,1256
mesh16,distance,2,23,0.1185,0.971804418718094,0.5404148075199999,2.3638,55.5151,0.02,10000,8815,1185
mesh16,distance,2,24,0.1212,0.9718124223941739,0.537717518378,2.3332,54.7798,0.02,10000,8788,1212
mesh16,distance,2,25,0.1225,0.9718251956695154,0.53969338246,2.3544,55.29,0.02,10000,8775,1225
mesh16,distance,2,26,0.1254,0.9718239057855019,0.537821245328,2.3474,55.1588,0.02,10000,8746,1254
mesh16,distance,2,27,0.1196,0.9717657185370285,0.5431782051999999,2.3497,55.2013,0.02,10000,8804,1196
mesh16,distance,2,28,0.1228,0.9716582845417234,0.5430003094779999,2.3666,55.6088,0.02,10000,8772,1228
mesh16,distance,2,29,0.1232,0.9717728850364961,0.54012325217,2.3479,55.1272,0.02,10000,8768,1232
mesh16,distance,2,30,0.1245,0.9718453824100511,0.538424035836,2.3689,55.6681,0.02,10000,8755,1245
mesh16,distance,5,1,0.2903,0.9695277873749468,0.407513868082,1.9035,44.6859,0.02,10000,7097,2903
mesh16,distance,5,2,0.2788,0.9697961821963392,0.417301274574,1.9551,45.9252,0.02,10000,7212,2788
mesh16,distance,5,3,0.2715,0.9699216490048042,0.422365110346,1.9441,45.6157,0.02,10000,7285,2715
mesh16,distance,5,4,0.276,0.9695457527624307,0.414918344196,1.9225,45.148,0.02,10000,7240,2760
mesh16,distance,5,5,0.2783,0.9698661992517663,0.413090515037,1.9244,45.2084,0.02,10000,7217,2783
mesh16,distance,5,6,0.282,0.9698162889972143,0.41142869180400005,1.9102,44.8468,0.02,10000,7180,2820
mesh16,distance,5,7,0.2862,0.96985479644158,0.407045884824,1.8933,44.4819,0.02,10000,7138,2862
mesh16,distance,5,8,0.2848,0.9696815430648766,0.40953675365200004,1.9107,44.8551,0.02,10000,7152,2848
mesh16,distance,5,9,0.2722,0.969708286892003,0.42235385158,1.9696,46.2751,0.02,10000,7278,2722
mesh16,distance,5,10,0.2871,0.9696033039697011,0.406965938712,1.9012,44.6332,0.02,10000,7129,2871
mesh16,distance,5,11,0.2753,0.9698710930040014,0.417332368384,1.9446,45.6549,0.02,10000,7247,2753
mesh16,distance,5,12,0.2815,0.9697199920668056,0.41152977767800003,1.9132,44.9245,0.02,10000,7185,2815
mesh16,distance,5,13,0.2788,0.9695899213810313,0.416991430746,1.9371,45.4719,0.02,10000,7212,2788
mesh16,distance,5,14,0.2761,0.9697553960491778,0.417682667052,1.9365,45.4692,0.02,10000,7239,2761
mesh16,distance,5,15,0.282,0.9697314233983283,0.413025196206,1.913,44.909,0.02,10000,7180,2820
mesh16,distance,5,16,0.2746,0.9699899881444718,0.41958903787999996,1.933,45.3964,0.02,10000,7254,2746
mesh16,distance,5,17,0.2891,0.9696186656351102,0.407225202524,1.9041,44.6919,0.02,10000,7109,2891
mesh16,distance,5,18,0.279,0.9697862830790567,0.41446560926000003,1.9207,45.0823,0.02,10000,7210,2790
mesh16,distance,5,19,0.277,0.9695322262793911,0.416494455246,1.9362,45.4734,0.02,10000,7230,2770
mesh16,distance,5,20,0.2786,0.9697780866370944,0.41601279560599996,1.9315,45.3538,0.02,10000,7214,2786
mesh16,distance,5,21,0.2836,0.9696745734226687,0.41374023496600004,1.9399,45.5629,0.02,10000,7164,2836
mesh16,distance,5,22,0.2816,0.9697794020044541,0.414288354162,1.9227,45.1188,0.02,10000,7184,2816
mesh16,distance,5,23,0.2915,0.9698371681016228,0.406291979566,1.9024,44.665,0.02,10000,7085,2915
mesh16,distance,5,24,0.2759,0.969767855821019,0.41860430176399993,1.9438,45.6397,0.02,10000,7241,2759
mesh16,distance,5,25,0.2714,0.9701761917375787,0.418488618916,1.9248,45.2076,0.02,10000,7286,2714
mesh16,distance,5,26,0.2758,0.9698584705882352,0.415622055024,1.9348,45.4393,0.02,10000,7242,2758
mesh16,distance,5,27,0.275,0.9701542103448273,0.416191747526,1.9316,45.329,0.02,10000,7250,2750
mesh16,distance,5,28,0.278,0.9699489020775621,0.413171832376,1.9357,45.4564,0.02,10000,7220,2780
mesh16,distance,5,29,0.2764,0.969540512023217,0.41760900677,1.9442,45.6458,0.02,10000,7236,2764
mesh16,distance,5,30,0.2803,0.9696109553980823,0.41431143218600003,1.9478,45.7496,0.02,10000,7197,2803
mesh16,distance,10,1,0.4875,0.9664780023414633,0.259176205762,1.3811,32.3741,0.02,10000,5125,4875
mesh16,distance,10,2,0.4892,0.9660926070869224,0.258335288026,1.3872,32.5518,0.02,10000,5108,4892
mesh16,distance,10,3,0.4818,0.966345774411424,0.263140861482,1.3865,32.5271,0.02,10000,5182,4818
mesh16,distance,10,4,0.4803,0.9663151027515874,0.264470776208,1.3939,32.7079,0.02,10000,5197,4803
mesh16,distance,10,5,0.4753,0.9664426173051265,0.268469384444,1.4194,33.3001,0.02,10000,5247,4753
mesh16,distance,10,6,0.4843,0.9659628530153189,0.260417683642,1.3821,32.4105,0.02,10000,5157,4843
mesh16,distance,10,7,0.4783,0.9665088870998657,0.267907913158,1.4159,33.2177,0.02,10000,5217,4783
mesh16,distance,10,8,0.4857,0.9666816721757726,0.261027836242,1.3926,32.6856,0.02,10000,5143,4857
mesh16,distance,10,9,0.4797,0.9663702362098788,0.265446282368,1.3949,32.7059,0.02,10000,5203,4797
mesh16,distance,10,10,0.4683,0.9663364098175662,0.274159287249,1.4505,34.0119,0.02,10000,5317,4683
mesh16,distance,10,11,0.4735,0.9666781842355175,0.269397684608,1.4129,33.152,0.02,10000,5265,4735
mesh16,distance,10,12,0.4688,0.9663358205948794,0.275359596127,1.4449,33.8893,0.02,10000,5312,4688
mesh16,distance,10,13,0.4847,0.9663250300795652,0.25967931349,1.3834,32.4607,0.02,10000,5153,4847
mesh16,distance,10,14,0.4873,0.9660891975814314,0.258822768062,1.3814,32.435,0.02,10000,5127,4873
mesh16,distance,10,15,0.4759,0.9663146830757486,0.267538621828,1.4156,33.2129,0.02,10000,5241,4759
mesh16,distance,10,16,0.4801,0.9663102610117329,0.262984630286,1.4,32.8439,0.02,10000,5199,4801
mesh16,distance,10,17,0.4793,0.9666740195890147,0.265771085624,1.4011,32.8762,0.02,10000,5207,4793
