QF6R,1,1034,4,186,0,000,131026,62513,312,0
QF6R,1,1035,0,191,0,000,000000,65242,002,0
QF6R,1,1035,1,191,0,000,000000,65242,007,0
QF6R,1,1035,2,191,0,000,000000,65242,008,0
QF6R,1,1035,3,191,1,000,000000,65242,008,0
QF6R,1,1035,4,191,0,000,000000,65242,010,0
QF6R,1,1036,0,160,0,001,000000,62141,002,0
QF6R,1,1036,1,160,0,000,000000,59445,309,0
QF6R,1,1036,2,160,0,000,131022,59445,310,0
QF6R,1,1036,3,160,0,000,131022,59445,310,0
QF6R,1,1036,4,160,1,000,065511,59445,312,0
QF6R,1,1037,0,165,0,000,000000,60264,002,0
QF6R,1,1037,1,165,0,001,000000,60678,309,0
QF6R,1,1037,2,165,0,001,000000,60678,310,0
QF6R,1,1037,3,165,0,001,000000,60678,310,0
QF6R,1,1037,4,165,1,001,000000,60678,312,0
QF6R,1,1038,0,106,0,000,000000,62659,002,0
QF6R,1,1038,1,106,0,000,000000,62659,309,0
QF6R,1,1038,2,106,0,000,065532,62659,310,0
QF6R,1,1038,3,106,1,001,065523,61295,310,0
QF6R,1,1038,4,106,1,001,065523,61295,312,0
QF6R,1,1039,0,111,0,255,000000,00000,002,1
QF6R,1,1039,1,111,0,255,000000,00000,006,1
QF6R,1,1039,2,111,0,255,000000,00000,007,1
QF6R,1,1039,3,111,1,255,000000,00000,007,1
QF6R,1,1039,4,111,0,255,000000,00000,009,1
QF6R,1,1040,0,176,0,001,000000,62742,002,0
QF6R,1,1040,1,176,0,000,000000,63736,309,0
QF6R,1,1040,2,176,0,000,000000,63736,310,0
QF6R,1,1040,3,176,0,000,000000,63736,310,0
QF6R,1,1040,4,176,0,000,000000,63736,312,0
QF6R,1,1041,0,165,0,001,000000,63101,002,0
QF6R,1,1041,1,165,0,001,000000,63101,309,0
QF6R,1,1041,2,165,0,001,065528,63101,310,0
QF6R,1,1041,3,165,0,001,065528,63101,310,0
QF6R,1,1041,4,165,0,001,065528,63101,312,0
QF6R,1,1042,0,186,0,001,000000,62923,002,0
QF6R,1,1042,1,186,0,000,000000,64352,309,0
QF6R,1,1042,2,186,0,000,000000,64352,310,0
