request_id,time_s,algorithm,topology,src,dst,blocked,path,hops,distance_km,composite_cost,bottleneck_fidelity,max_utilization,keys_consumed,decision_latency_ms,served_total,blocked_total
0,0.585668,ga_tcheby_proxy,mesh9,4,2,0,"[4-5-2]",2,42,3.21103,0.97,0,2,0.5,1,0
1,0.58743,ga_tcheby_proxy,mesh9,5,0,0,"[5-4-1-0]",3,64,4.97288,0.93966,0,3,0.5,2,0
2,0.658983,ga_tcheby_proxy,mesh9,2,1,0,"[2-1]",1,22,1.70887,0.914206,0,1,0.5,3,0
3,0.688738,ga_tcheby_proxy,mesh9,7,3,1,"[]",0,0,0,0,0,0,0.5,3,1
4,0.723342,ga_tcheby_proxy,mesh9,3,0,1,"[]",0,0,0,0,0,0,0.5,3,2
5,0.773396,ga_tcheby_proxy,mesh9,0,6,1,"[]",0,0,0,0,0,0,0.5,3,3
6,0.812336,ga_tcheby_proxy,mesh9,6,7,1,"[]",0,0,0,0,0,0,0.5,3,4
7,0.852694,ga_tcheby_proxy,mesh9,1,8,1,"[]",0,0,0,0,0,0,0.5,3,5
8,0.904484,ga_tcheby_proxy,mesh9,5,3,1,"[]",0,0,0,0,0,0,0.5,3,6
9,0.942795,ga_tcheby_proxy,mesh9,8,7,1,"[]",0,0,0,0,0,0,0.5,3,7
10,1.42343,ga_tcheby_proxy,mesh9,0,6,0,"[0-3-6]",2,40,3.19307,0.975,0,2,0.5,4,7
11,1.47431,ga_tcheby_proxy,mesh9,0,4,1,"[]",0,0,0,0,0,0,0.5,4,8
12,1.59868,ga_tcheby_proxy,mesh9,3,1,0,"[3-0-1]",2,42,3.21103,0.97,0,2,0.5,5,8
13,1.61023,ga_tcheby_proxy,mesh9,4,5,1,"[]",0,0,0,0,0,0,0.5,5,9
14,1.62359,ga_tcheby_proxy,mesh9,5,2,1,"[]",0,0,0,0,0,0,0.5,5,10
15,1.63552,ga_tcheby_proxy,mesh9,4,2,1,"[]",0,0,0,0,0,0,0.5,5,11
16,1.69913,ga_tcheby_proxy,mesh9,1,3,0,"[1-0-3]",2,42,3.32268,0.905081,0.00847458,2,0.5,6,11
17,1.74121,ga_tcheby_proxy,mesh9,3,6,1,"[]",0,0,0,0,0,0,0.5,6,12
18,1.76273,ga_tcheby_proxy,mesh9,3,2,1,"[]",0,0,0,0,0,0,0.5,6,13
19,1.76697,ga_tcheby_proxy,mesh9,3,2,1,"[]",0,0,0,0,0,0,0.5,6,14
20,1.80284,ga_tcheby_proxy,mesh9,4,0,1,"[]",0,0,0,0,0,0,0.5,6,15
21,1.95282,ga_tcheby_proxy,mesh9,4,6,0,"[4-7-6]",2,42,3.21103,0.97,0,2,0.5,7,15
22,2.04569,ga_tcheby_proxy,mesh9,0,4,0,"[0-1-4]",2,42,3.21103,0.97,0.00775194,2,0.5,8,15
23,2.06627,ga_tcheby_proxy,mesh9,2,6,1,"[]",0,0,0,0,0,0,0.5,8,16
24,2.17917,ga_tcheby_proxy,mesh9,7,5,0,"[7-8-5]",2,42,3.21103,0.97,0,2,0.5,9,16
25,2.19041,ga_tcheby_proxy,mesh9,7,3,1,"[]",0,0,0,0,0,0,0.5,9,17
26,2.39059,ga_tcheby_proxy,mesh9,7,0,0,"[7-4-3-0]",3,62,4.80756,0.97,0.00775194,3,0.5,10,17
27,2.39771,ga_tcheby_proxy,mesh9,8,6,1,"[]",0,0,0,0,0,0,0.5,10,18
28,2.45854,ga_tcheby_proxy,mesh9,3,4,0,"[3-4]",1,22,1.7046,0.916587,0,1,0.5,11,18
29,2.57154,ga_tcheby_proxy,mesh9,6,5,0,"[6-3-4-5]",3,64,4.82552,0.97,0.00775194,3,0.5,12,18
30,2.58909,ga_tcheby_proxy,mesh9,8,5,1,"[]",0,0,0,0,0,0,0.5,12,19
31,2.6986,ga_tcheby_proxy,mesh9,6,8,0,"[6-7-8]",2,44,3.22898,0.97,0.00775194,2,0.5,13,19
32,2.9546,ga_tcheby_proxy,mesh9,7,4,0,"[7-4]",1,20,1.59654,0.975,0.00775194,1,0.5,14,19
33,3.01068,ga_tcheby_proxy,mesh9,5,0,1,"[]",0,0,0,0,0,0,0.5,14,20
34,3.06711,ga_tcheby_proxy,mesh9,7,3,1,"[]",0,0,0,0,0,0,0.5,14,21
35,3.1475,ga_tcheby_proxy,mesh9,6,5,0,"[6-7-8-5]",3,64,4.82552,0.97,0.0153846,3,0.5,15,21
36,3.26588,ga_tcheby_proxy,mesh9,0,1,0,"[0-1]",1,22,1.61449,0.97,0.0153846,1,0.5,16,21
37,3.2758,ga_tcheby_proxy,mesh9,0,1,1,"[]",0,0,0,0,0,0,0.5,16,22
38,3.34955,ga_tcheby_proxy,mesh9,0,2,0,"[0-1-2]",2,44,3.24788,0.958287,0.0229008,2,0.5,17,22
39,3.53828,ga_tcheby_proxy,mesh9,6,0,0,"[6-3-0]",2,40,3.19307,0.975,0.0153846,2,0.5,18,22
