request_id,time_s,algorithm,topology,src,dst,blocked,path,hops,distance_km,composite_cost,bottleneck_fidelity,max_utilization,keys_consumed,decision_latency_ms,served_total,blocked_total
0,0.0335963,distance,mesh16,0,15,0,"[0-4-8-12-13-14-15]",6,141,10.0218,0.923765,0,6,0.02,1,0
1,0.0840601,distance,mesh16,12,8,1,"[]",0,0,0,0,0,0,0.02,1,1
2,0.35074,distance,mesh16,6,12,0,"[6-10-14-13-12]",4,94,6.38635,0.972,0,4,0.02,2,1
3,0.540358,distance,mesh16,9,10,0,"[9-10]",1,25,1.60737,0.972,0,1,0.02,3,1
4,0.64357,distance,mesh16,3,11,0,"[3-7-11]",2,44,3.17167,0.978,0,2,0.02,4,1
5,0.73739,distance,mesh16,7,4,0,"[7-6-5-4]",3,75,4.82199,0.972,0,3,0.02,5,1
6,0.788127,distance,mesh16,6,3,1,"[]",0,0,0,0,0,0,0.02,5,2
7,1.15794,distance,mesh16,5,11,0,"[5-9-10-11]",3,72,4.80049,0.972,0.00775194,3,0.02,6,2
8,1.37046,distance,mesh16,3,14,0,"[3-7-11-15-14]",4,91,6.36484,0.972,0.00775194,4,0.02,7,2
9,1.37316,distance,mesh16,9,13,0,"[9-13]",1,22,1.65568,0.935562,0,1,0.02,8,2
10,1.55161,distance,mesh16,1,11,0,"[1-5-9-10-11]",4,94,6.38635,0.972,0.0153846,4,0.02,9,2
11,1.59859,distance,mesh16,15,6,1,"[]",0,0,0,0,0,0,0.02,9,3
12,1.70065,distance,mesh16,2,9,0,"[2-6-10-9]",3,69,4.77898,0.972,0.00775194,3,0.02,10,3
13,1.74486,distance,mesh16,10,15,1,"[]",0,0,0,0,0,0,0.02,10,4
14,1.84181,distance,mesh16,9,4,0,"[9-5-4]",2,47,3.19317,0.972,0.00775194,2,0.02,11,4
15,1.95724,distance,mesh16,6,0,0,"[6-2-1-0]",3,72,4.80054,0.972,0,3,0.02,12,4
16,2.12981,distance,mesh16,6,14,0,"[6-10-14]",2,44,3.17167,0.978,0.0153846,2,0.02,13,4
17,2.1548,distance,mesh16,9,15,1,"[]",0,0,0,0,0,0,0.02,13,5
18,2.17364,distance,mesh16,0,5,1,"[]",0,0,0,0,0,0,0.02,13,6
19,2.36583,distance,mesh16,3,8,0,"[3-7-11-10-9-8]",5,119,7.99372,0.972,0.0153846,5,0.02,14,6
20,2.43956,distance,mesh16,14,0,0,"[14-10-9-5-4-0]",5,116,8.36278,0.9047,0.0153846,5,0.02,15,6
21,2.56693,distance,mesh16,12,5,0,"[12-8-4-5]",3,69,4.77904,0.972,0,3,0.02,16,6
22,2.6003,distance,mesh16,7,15,1,"[]",0,0,0,0,0,0,0.02,16,7
23,2.66657,distance,mesh16,13,12,0,"[13-12]",1,25,1.70258,0.915481,0.00775194,1,0.02,17,7
24,2.73175,distance,mesh16,2,12,1,"[]",0,0,0,0,0,0,0.02,17,8
25,2.88666,distance,mesh16,5,13,0,"[5-9-13]",2,44,3.17167,0.978,0.0153846,2,0.02,18,8
26,3.4554,distance,mesh16,15,3,0,"[15-11-7-3]",3,66,4.75747,0.978,0,3,0.02,19,8
27,3.50089,distance,mesh16,6,4,1,"[]",0,0,0,0,0,0,0.02,19,9
28,3.61094,distance,mesh16,6,4,0,"[6-5-4]",2,50,3.21468,0.972,0.0229008,2,0.02,20,9
29,3.61622,distance,mesh16,1,11,1,"[]",0,0,0,0,0,0,0.02,20,10
30,3.68675,distance,mesh16,15,9,1,"[]",0,0,0,0,0,0,0.02,20,11
31,3.78128,distance,mesh16,11,15,0,"[11-15]",1,22,1.58586,0.978,0.00775194,1,0.02,21,11
32,3.96229,distance,mesh16,14,9,0,"[14-10-9]",2,47,3.19317,0.972,0.0229008,2,0.02,22,11
33,4.30094,distance,mesh16,4,10,0,"[4-8-9-10]",3,72,4.80054,0.972,0.0229008,3,0.02,23,11
34,4.329,distance,mesh16,0,8,1,"[]",0,0,0,0,0,0,0.02,23,12
35,4.37358,distance,mesh16,7,10,1,"[]",0,0,0,0,0,0,0.02,23,13
36,4.57165,distance,mesh16,5,8,0,"[5-9-8]",2,47,3.19318,0.972,0.0229008,2,0.02,24,13
