request_id,time_s,algorithm,topology,src,dst,blocked,path,hops,distance_km,composite_cost,bottleneck_fidelity,max_utilization,keys_consumed,decision_latency_ms,served_total,blocked_total
0,0.0968839,keyaware,mesh9,2,4,0,"[2-5-4]",2,42,3.21103,0.97,0,2,0.05,1,0
1,0.103741,keyaware,mesh9,7,6,1,"[]",0,0,0,0,0,0,0.05,1,1
2,0.107184,keyaware,mesh9,4,7,1,"[]",0,0,0,0,0,0,0.05,1,2
3,0.161767,keyaware,mesh9,7,8,1,"[]",0,0,0,0,0,0,0.05,1,3
4,0.176149,keyaware,mesh9,8,1,1,"[]",0,0,0,0,0,0,0.05,1,4
5,0.182853,keyaware,mesh9,6,2,1,"[]",0,0,0,0,0,0,0.05,1,5
6,0.277461,keyaware,mesh9,1,0,0,"[1-0]",1,22,1.61449,0.97,0,1,0.05,2,5
7,0.371725,keyaware,mesh9,8,7,0,"[8-7]",1,22,1.61449,0.97,0,1,0.05,3,5
8,0.461911,keyaware,mesh9,2,6,0,"[2-5-8-7-6]",4,84,6.42205,0.97,0.00775194,4,0.05,4,5
9,0.514351,keyaware,mesh9,0,6,1,"[]",0,0,0,0,0,0,0.05,4,6
10,0.610563,keyaware,mesh9,5,8,0,"[5-8]",1,20,1.59654,0.975,0.00775194,1,0.05,5,6
11,0.620564,keyaware,mesh9,1,8,1,"[]",0,0,0,0,0,0,0.05,5,7
12,0.669478,keyaware,mesh9,2,7,1,"[]",0,0,0,0,0,0,0.05,5,8
13,0.707718,keyaware,mesh9,4,1,1,"[]",0,0,0,0,0,0,0.05,5,9
14,0.752066,keyaware,mesh9,8,6,1,"[]",0,0,0,0,0,0,0.05,5,10
15,0.788488,keyaware,mesh9,1,5,1,"[]",0,0,0,0,0,0,0.05,5,11
16,0.861748,keyaware,mesh9,4,6,0,"[4-3-6]",2,42,3.21103,0.97,0,2,0.05,6,11
17,0.894883,keyaware,mesh9,6,1,1,"[]",0,0,0,0,0,0,0.05,6,12
18,0.946163,keyaware,mesh9,6,3,1,"[]",0,0,0,0,0,0,0.05,6,13
19,0.967455,keyaware,mesh9,2,3,1,"[]",0,0,0,0,0,0,0.05,6,14
20,1.06743,keyaware,mesh9,6,7,0,"[6-7]",1,22,1.61449,0.97,0,1,0.05,7,14
21,1.11382,keyaware,mesh9,0,4,1,"[]",0,0,0,0,0,0,0.05,7,15
22,1.20138,keyaware,mesh9,5,8,0,"[5-8]",1,20,1.59654,0.975,0.0153846,1,0.05,8,15
23,1.22847,keyaware,mesh9,8,4,1,"[]",0,0,0,0,0,0,0.05,8,16
24,1.25798,keyaware,mesh9,1,5,1,"[]",0,0,0,0,0,0,0.05,8,17
25,1.48112,keyaware,mesh9,4,3,0,"[4-3]",1,22,1.61449,0.97,0.00775194,1,0.05,9,17
26,1.53115,keyaware,mesh9,0,7,1,"[]",0,0,0,0,0,0,0.05,9,18
27,1.53522,keyaware,mesh9,0,6,1,"[]",0,0,0,0,0,0,0.05,9,19
