request_id,time_s,algorithm,topology,src,dst,blocked,path,hops,distance_km,composite_cost,bottleneck_fidelity,max_utilization,keys_consumed,decision_latency_ms,served_total,blocked_total
0,0.265141,random,mesh9,8,1,0,"[8-7-6-3-4-1]",5,106,8.03654,0.97,0,5,0.01,1,0
1,0.330948,random,mesh9,2,8,1,"[]",0,0,0,0,0,0,0.01,1,1
2,0.82306,random,mesh9,6,1,0,"[6-3-0-1]",3,62,4.80756,0.97,0.00775194,3,0.01,2,1
3,0.891348,random,mesh9,7,5,0,"[7-6-3-0-1-4-5]",6,126,9.66779,0.958751,0.0153846,6,0.01,3,1
4,1.06319,random,mesh9,0,8,0,"[0-3-6-7-8]",4,84,6.42205,0.97,0,4,0.01,4,1
5,1.16536,random,mesh9,5,0,0,"[5-8-7-6-3-0]",5,104,8.01859,0.97,0.0229008,5,0.01,5,1
6,1.83762,random,mesh9,4,1,0,"[4-3-0-1]",3,64,4.82552,0.97,0.0229008,3,0.01,6,1
7,2.33241,random,mesh9,1,0,0,"[1-0]",1,22,1.61449,0.97,0,1,0.01,7,1
8,2.3987,random,mesh9,8,6,0,"[8-5-2-1-4-3-6]",6,124,9.6754,0.94877,0.00775194,6,0.01,8,1
9,2.50146,random,mesh9,4,7,0,"[4-5-2-1-0-3-6-7]",7,148,11.2476,0.97,0.0153846,7,0.01,9,1
10,2.51234,random,mesh9,6,5,1,"[]",0,0,0,0,0,0,0.01,9,2
11,2.52605,random,mesh9,6,2,1,"[]",0,0,0,0,0,0,0.01,9,3
12,2.88267,random,mesh9,1,7,0,"[1-2-5-8-7]",4,84,6.42205,0.97,0.0153846,4,0.01,10,3
13,3.21306,random,mesh9,5,4,0,"[5-2-1-0-3-4]",5,106,8.03654,0.97,0.0153846,5,0.01,11,3
14,3.36215,random,mesh9,6,8,0,"[6-3-4-5-8]",4,84,6.42205,0.97,0.030303,4,0.01,12,3
15,3.91401,random,mesh9,2,3,0,"[2-1-4-5-8-7-6-3]",7,148,11.2476,0.97,0.037594,7,0.01,13,3
16,3.99888,random,mesh9,8,3,0,"[8-5-2-1-0-3]",5,104,8.01859,0.97,0.030303,5,0.01,14,3
17,4.07433,random,mesh9,7,8,0,"[7-6-3-4-1-2-5-8]",7,146,11.3734,0.902125,0.0447761,7,0.01,15,3
18,4.45725,random,mesh9,3,6,0,"[3-0-1-4-7-6]",5,104,8.01859,0.97,0.037594,5,0.01,16,3
19,4.72388,random,mesh9,8,3,0,"[8-5-2-1-4-7-6-3]",7,144,11.2117,0.97,0.0518519,7,0.01,17,3
20,4.99027,random,mesh9,3,1,0,"[3-6-7-4-5-2-1]",6,126,9.63308,0.97,0.0447761,6,0.01,18,3
21,5.03968,random,mesh9,8,6,1,"[]",0,0,0,0,0,0,0.01,18,4
22,5.09428,random,mesh9,4,2,1,"[]",0,0,0,0,0,0,0.01,18,5
23,5.21038,random,mesh9,8,1,0,"[8-7-6-3-0-1]",5,106,8.03654,0.97,0.0588235,5,0.01,19,5
24,5.23897,random,mesh9,6,3,1,"[]",0,0,0,0,0,0,0.01,19,6
25,5.33773,random,mesh9,6,3,0,"[6-7-8-5-4-1-0-3]",7,148,11.2476,0.97,0.030303,7,0.01,20,6
26,5.62031,random,mesh9,5,3,0,"[5-2-1-4-3]",4,84,6.42205,0.97,0.0518519,4,0.01,21,6
27,5.6666,random,mesh9,5,3,1,"[]",0,0,0,0,0,0,0.01,21,7
28,6.05625,random,mesh9,7,0,0,"[7-8-5-2-1-4-3-0]",7,146,11.2296,0.97,0.0588235,7,0.01,22,7
29,7.49025,random,mesh9,0,3,0,"[0-3]",1,20,1.59654,0.975,0.037594,1,0.01,23,7
30,7.52583,random,mesh9,4,6,1,"[]",0,0,0,0,0,0,0.01,23,8
31,8.03145,random,mesh9,5,3,0,"[5-4-7-6-3]",4,84,6.42205,0.97,0.0656934,4,0.01,24,8
32,8.09289,random,mesh9,2,4,0,"[2-1-4]",2,42,3.3146,0.913502,0.0656934,2,0.01,25,8
33,8.25866,random,mesh9,7,2,0,"[7-8-5-4-3-0-1-2]",7,150,11.2655,0.97,0.0518519,7,0.01,26,8
34,8.59063,random,mesh9,2,0,0,"[2-5-8-7-4-1-0]",6,124,9.61513,0.97,0.037594,6,0.01,27,8
35,8.70036,random,mesh9,8,6,0,"[8-5-4-7-6]",4,84,6.42205,0.97,0.0656934,4,0.01,28,8
36,8.93408,random,mesh9,4,0,0,"[4-5-8-7-6-3-0]",6,126,9.63308,0.97,0.0724638,6,0.01,29,8
37,9.03074,random,mesh9,4,8,0,"[4-1-0-3-6-7-8]",6,126,9.63308,0.97,0.0447761,6,0.01,30,8
38,9.1258,random,mesh9,0,5,0,"[0-3-6-7-8-5]",5,104,8.01859,0.97,0.0518519,5,0.01,31,8
39,9.17406,random,mesh9,8,3,1,"[]",0,0,0,0,0,0,0.01,31,9
40,9.1826,random,mesh9,0,4,1,"[]",0,0,0,0,0,0,0.01,31,10
41,9.28333,random,mesh9,3,5,0,"[3-4-7-8-5]",4,84,6.42205,0.97,0.0588235,4,0.01,32,10
42,9.31763,random,mesh9,5,4,1,"[]",0,0,0,0,0,0,0.01,32,11
43,9.5194,random,mesh9,2,0,0,"[2-1-4-3-0]",4,84,6.42205,0.97,0.0724638,4,0.01,33,11
44,9.66842,random,mesh9,6,5,0,"[6-3-0-1-4-7-8-5]",7,144,11.2117,0.97,0.0791367,7,0.01,34,11
45,10.5937,random,mesh9,2,7,0,"[2-1-0-3-4-5-8-7]",7,150,11.2655,0.97,0.0791367,7,0.01,35,11
46,10.7211,random,mesh9,1,3,0,"[1-4-3]",2,42,3.21103,0.97,0.0724638,2,0.01,36,11
47,11.0626,random,mesh9,2,4,0,"[2-5-8-7-6-3-4]",6,126,9.63308,0.97,0.0857143,6,0.01,37,11
48,11.1945,random,mesh9,7,1,0,"[7-4-1]",2,40,3.19307,0.975,0.037594,2,0.01,38,11
49,11.4338,random,mesh9,6,8,0,"[6-7-8]",2,44,3.22898,0.97,0.0588235,2,0.01,39,11
50,11.6974,random,mesh9,5,8,0,"[5-4-1-0-3-6-7-8]",7,148,11.2476,0.97,0.0656934,7,0.01,40,11
51,11.8672,random,mesh9,6,0,0,"[6-3-0]",2,40,3.19307,0.975,0.0921986,2,0.01,41,11
52,12.0799,random,mesh9,2,1,0,"[2-5-4-3-0-1]",5,106,8.03654,0.97,0.0857143,5,0.01,42,11
