request_id,time_s,algorithm,topology,src,dst,blocked,path,hops,distance_km,composite_cost,bottleneck_fidelity,max_utilization,keys_consumed,decision_latency_ms,served_total,blocked_total
0,0.203199,keyaware,mesh16,13,0,0,"[13-9-5-4-0]",4,91,6.36484,0.972,0,4,0.05,1,0
1,0.226679,keyaware,mesh16,2,6,1,"[]",0,0,0,0,0,0,0.05,1,1
2,1.13777,keyaware,mesh16,1,4,0,"[1-5-4]",2,47,3.19317,0.972,0.00775194,2,0.05,2,1
3,1.19841,keyaware,mesh16,10,11,1,"[]",0,0,0,0,0,0,0.05,2,2
4,1.27418,keyaware,mesh16,0,15,1,"[]",0,0,0,0,0,0,0.05,2,3
5,1.46296,keyaware,mesh16,15,9,0,"[15-14-10-9]",3,72,4.80048,0.972,0,3,0.05,3,3
6,1.62636,keyaware,mesh16,15,2,0,"[15-11-7-6-2]",4,91,6.36484,0.972,0,4,0.05,4,3
7,1.85222,keyaware,mesh16,0,14,0,"[0-4-8-9-13-14]",5,116,7.97215,0.972,0,5,0.05,5,3
8,1.87976,keyaware,mesh16,3,11,1,"[]",0,0,0,0,0,0,0.05,5,4
9,1.96543,keyaware,mesh16,5,15,0,"[5-9-13-14-15]",4,94,6.38635,0.972,0.00775194,4,0.05,6,4
10,2.16578,keyaware,mesh16,11,14,0,"[11-15-14]",2,47,3.19317,0.972,0.00775194,2,0.05,7,4
11,2.17809,keyaware,mesh16,1,12,1,"[]",0,0,0,0,0,0,0.05,7,5
12,2.43493,keyaware,mesh16,0,5,0,"[0-1-5]",2,47,3.19317,0.972,0.00775194,2,0.05,8,5
13,2.77189,keyaware,mesh16,7,8,0,"[7-6-5-4-8]",4,97,6.40785,0.972,0.0153846,4,0.05,9,5
14,2.85492,keyaware,mesh16,15,14,0,"[15-14]",1,25,1.60731,0.972,0.0153846,1,0.05,10,5
15,2.88023,keyaware,mesh16,7,11,1,"[]",0,0,0,0,0,0,0.05,10,6
16,3.02115,keyaware,mesh16,0,4,0,"[0-4]",1,22,1.58581,0.978,0.00775194,1,0.05,11,6
17,3.05917,keyaware,mesh16,6,5,1,"[]",0,0,0,0,0,0,0.05,11,7
18,3.22446,keyaware,mesh16,14,10,0,"[14-10]",1,22,1.58586,0.978,0.00775194,1,0.05,12,7
19,3.28328,keyaware,mesh16,2,10,1,"[]",0,0,0,0,0,0,0.05,12,8
20,3.48154,keyaware,mesh16,15,6,0,"[15-11-7-6]",3,69,4.77898,0.972,0.0153846,3,0.05,13,8
21,3.79699,keyaware,mesh16,4,1,0,"[4-0-1]",2,47,3.19317,0.972,0.00775194,2,0.05,14,8
22,4.12869,keyaware,mesh16,1,7,0,"[1-5-6-7]",3,72,4.80054,0.972,0.0153846,3,0.05,15,8
23,4.16078,keyaware,mesh16,8,1,1,"[]",0,0,0,0,0,0,0.05,15,9
24,4.39609,keyaware,mesh16,8,11,0,"[8-9-10-11]",3,75,4.82199,0.972,0.00775194,3,0.05,16,9
25,4.61727,keyaware,mesh16,12,3,0,"[12-8-9-5-6-2-3]",6,141,9.57951,0.972,0.0153846,6,0.05,17,9
26,4.76521,keyaware,mesh16,13,9,0,"[13-9]",1,22,1.58581,0.978,0.00775194,1,0.05,18,9
27,4.91183,keyaware,mesh16,13,6,0,"[13-9-5-6]",3,69,4.77898,0.972,0.0153846,3,0.05,19,9
28,5.07719,keyaware,mesh16,7,1,0,"[7-6-2-1]",3,72,4.80048,0.972,0.0229008,3,0.05,20,9
29,5.08934,keyaware,mesh16,1,7,1,"[]",0,0,0,0,0,0,0.05,20,10
30,5.15809,keyaware,mesh16,12,7,1,"[]",0,0,0,0,0,0,0.05,20,11
31,5.38646,keyaware,mesh16,15,11,0,"[15-11]",1,22,1.58581,0.978,0.0153846,1,0.05,21,11
32,5.65163,keyaware,mesh16,12,4,0,"[12-8-4]",2,44,3.17167,0.978,0.00775194,2,0.05,22,11
33,5.99927,keyaware,mesh16,0,4,0,"[0-4]",1,22,1.58581,0.978,0.0153846,1,0.05,23,11
34,6.03393,keyaware,mesh16,12,1,1,"[]",0,0,0,0,0,0,0.05,23,12
35,6.05604,keyaware,mesh16,9,15,1,"[]",0,0,0,0,0,0,0.05,23,13
36,6.36989,keyaware,mesh16,11,14,0,"[11-15-14]",2,47,3.19317,0.972,0.0229008,2,0.05,24,13
37,6.66195,keyaware,mesh16,0,1,0,"[0-1]",1,25,1.60731,0.972,0.0153846,1,0.05,25,13
38,7.13799,keyaware,mesh16,4,1,0,"[4-0-1]",2,47,3.19317,0.972,0.0229008,2,0.05,26,13
39,7.23012,keyaware,mesh16,5,11,0,"[5-6-10-11]",3,72,4.80048,0.972,0.0229008,3,0.05,27,13
40,7.27724,keyaware,mesh16,9,5,1,"[]",0,0,0,0,0,0,0.05,27,14
41,7.70697,keyaware,mesh16,9,15,0,"[9-13-14-15]",3,72,4.80054,0.972,0.0153846,3,0.05,28,14
42,7.7791,keyaware,mesh16,13,2,0,"[13-9-5-6-2]",4,91,6.36484,0.972,0.030303,4,0.05,29,14
43,7.81753,keyaware,mesh16,0,1,1,"[]",0,0,0,0,0,0,0.05,29,15
44,8.12181,keyaware,mesh16,1,3,0,"[1-2-3]",2,50,3.21468,0.972,0.00775194,2,0.05,30,15
45,8.16643,keyaware,mesh16,6,0,1,"[]",0,0,0,0,0,0,0.05,30,16
46,8.40964,keyaware,mesh16,11,12,0,"[11-15-14-13-12]",4,97,6.40785,0.972,0.030303,4,0.05,31,16
47,8.54142,keyaware,mesh16,5,11,0,"[5-6-10-11]",3,72,4.80048,0.972,0.037594,3,0.05,32,16
