request_id,time_s,algorithm,topology,src,dst,blocked,path,hops,distance_km,composite_cost,bottleneck_fidelity,max_utilization,keys_consumed,decision_latency_ms,served_total,blocked_total
0,0.0661922,random,mesh9,1,8,0,"[1-4-5-8]",3,62,4.86353,0.951977,0,3,0.01,1,0
1,0.191571,random,mesh9,1,3,0,"[1-2-5-4-3]",4,86,6.44001,0.97,0,4,0.01,2,0
2,0.209202,random,mesh9,4,7,1,"[]",0,0,0,0,0,0,0.01,2,1
3,0.244501,random,mesh9,7,2,1,"[]",0,0,0,0,0,0,0.01,2,2
4,0.260788,random,mesh9,0,6,1,"[]",0,0,0,0,0,0,0.01,2,3
5,0.318982,random,mesh9,3,8,1,"[]",0,0,0,0,0,0,0.01,2,4
6,0.329266,random,mesh9,1,5,1,"[]",0,0,0,0,0,0,0.01,2,5
7,0.661766,random,mesh9,8,1,0,"[8-7-6-3-4-1]",5,106,8.03654,0.97,0,5,0.01,3,5
8,0.824005,random,mesh9,4,7,0,"[4-5-2-1-0-3-6-7]",7,148,11.2476,0.97,0.00775194,7,0.01,4,5
9,0.836404,random,mesh9,4,1,1,"[]",0,0,0,0,0,0,0.01,4,6
10,0.896564,random,mesh9,2,8,1,"[]",0,0,0,0,0,0,0.01,4,7
11,1.06528,random,mesh9,8,1,0,"[8-7-6-3-4-1]",5,106,8.03654,0.97,0.00775194,5,0.01,5,7
12,1.23324,random,mesh9,8,4,0,"[8-5-2-1-0-3-4]",6,126,9.63308,0.97,0.0153846,6,0.01,6,7
13,1.33513,random,mesh9,6,8,0,"[6-3-0-1-2-5-8]",6,124,9.61513,0.97,0.0153846,6,0.01,7,7
14,1.48542,random,mesh9,1,6,0,"[1-2-5-4-3-6]",5,106,8.03654,0.97,0.0153846,5,0.01,8,7
15,1.53525,random,mesh9,0,1,1,"[]",0,0,0,0,0,0,0.01,8,8
