request_id,time_s,algorithm,topology,src,dst,blocked,path,hops,distance_km,composite_cost,bottleneck_fidelity,max_utilization,keys_consumed,decision_latency_ms,served_total,blocked_total
0,0.0439691,keyaware,irregular12,3,8,0,"[3-7-8]",2,41,3.2575,0.94686,0,2,0.05,1,0
1,0.23158,keyaware,irregular12,0,4,0,"[0-4]",1,35,1.63672,0.964,0,1,0.05,2,0
2,0.282361,keyaware,irregular12,5,8,1,"[]",0,0,0,0,0,0,0.05,2,1
3,0.368491,keyaware,irregular12,10,7,0,"[10-9-8-7]",3,73,4.87336,0.92896,0,3,0.05,3,1
4,0.398241,keyaware,irregular12,10,4,1,"[]",0,0,0,0,0,0,0.05,3,2
5,0.4458,keyaware,irregular12,8,10,1,"[]",0,0,0,0,0,0,0.05,3,3
6,0.521736,keyaware,irregular12,2,6,1,"[]",0,0,0,0,0,0,0.05,3,4
7,0.581023,keyaware,irregular12,8,3,0,"[8-7-3]",2,41,3.19143,0.961355,0.00775194,2,0.05,4,4
8,0.602717,keyaware,irregular12,8,6,1,"[]",0,0,0,0,0,0,0.05,4,5
9,0.659336,keyaware,irregular12,6,3,1,"[]",0,0,0,0,0,0,0.05,4,6
10,0.685512,keyaware,irregular12,7,1,1,"[]",0,0,0,0,0,0,0.05,4,7
11,0.722249,keyaware,irregular12,7,5,1,"[]",0,0,0,0,0,0,0.05,4,8
12,0.762943,keyaware,irregular12,3,4,1,"[]",0,0,0,0,0,0,0.05,4,9
13,0.764468,keyaware,irregular12,6,4,1,"[]",0,0,0,0,0,0,0.05,4,10
14,0.775577,keyaware,irregular12,7,6,1,"[]",0,0,0,0,0,0,0.05,4,11
15,0.844196,keyaware,irregular12,6,9,0,"[6-5-9]",2,49,3.35727,0.908674,0,2,0.05,5,11
16,0.930684,keyaware,irregular12,1,5,0,"[1-5]",1,26,1.60018,0.974,0,1,0.05,6,11
17,1.01801,keyaware,irregular12,1,9,0,"[1-5-9]",2,51,3.20393,0.973,0.00775194,2,0.05,7,11
18,1.02303,keyaware,irregular12,2,4,1,"[]",0,0,0,0,0,0,0.05,7,12
19,1.13011,keyaware,irregular12,1,0,0,"[1-0]",1,18,1.58217,0.979,0,1,0.05,8,12
20,1.19168,keyaware,irregular12,11,3,1,"[]",0,0,0,0,0,0,0.05,8,13
21,1.19428,keyaware,irregular12,0,3,1,"[]",0,0,0,0,0,0,0.05,8,14
22,1.23191,keyaware,irregular12,2,6,1,"[]",0,0,0,0,0,0,0.05,8,15
23,1.23333,keyaware,irregular12,0,11,1,"[]",0,0,0,0,0,0,0.05,8,16
24,1.29825,keyaware,irregular12,9,4,0,"[9-5-4]",2,45,3.28782,0.911767,0,2,0.05,9,16
25,1.30775,keyaware,irregular12,3,8,1,"[]",0,0,0,0,0,0,0.05,9,17
26,1.36685,keyaware,irregular12,8,5,1,"[]",0,0,0,0,0,0,0.05,9,18
27,1.38887,keyaware,irregular12,7,4,1,"[]",0,0,0,0,0,0,0.05,9,19
28,1.48478,keyaware,irregular12,1,6,0,"[1-5-6]",2,50,3.19674,0.974,0.0153846,2,0.05,10,19
29,1.54965,keyaware,irregular12,0,10,1,"[]",0,0,0,0,0,0,0.05,10,20
30,1.57731,keyaware,irregular12,8,6,1,"[]",0,0,0,0,0,0,0.05,10,21
31,1.59044,keyaware,irregular12,8,10,1,"[]",0,0,0,0,0,0,0.05,10,22
32,1.60918,keyaware,irregular12,3,10,1,"[]",0,0,0,0,0,0,0.05,10,23
33,1.65213,keyaware,irregular12,9,3,1,"[]",0,0,0,0,0,0,0.05,10,24
34,1.68247,keyaware,irregular12,7,2,1,"[]",0,0,0,0,0,0,0.05,10,25
35,1.68727,keyaware,irregular12,11,4,1,"[]",0,0,0,0,0,0,0.05,10,26
36,1.69302,keyaware,irregular12,9,4,1,"[]",0,0,0,0,0,0,0.05,10,27
37,1.70135,keyaware,irregular12,7,8,1,"[]",0,0,0,0,0,0,0.05,10,28
38,1.71663,keyaware,irregular12,8,11,1,"[]",0,0,0,0,0,0,0.05,10,29
39,1.82596,keyaware,irregular12,3,0,0,"[3-2-1-0]",3,76,4.88733,0.950108,0.00775194,3,0.05,11,29
40,1.92427,keyaware,irregular12,6,9,0,"[6-5-9]",2,49,3.20032,0.973,0.0153846,2,0.05,12,29
41,1.95614,keyaware,irregular12,7,9,1,"[]",0,0,0,0,0,0,0.05,12,30
42,2.09688,keyaware,irregular12,0,6,0,"[0-1-5-6]",3,68,4.77892,0.974,0.0229008,3,0.05,13,30
43,2.31525,keyaware,irregular12,8,10,0,"[8-11-10]",2,50,3.20758,0.969,0,2,0.05,14,30
44,2.39557,keyaware,irregular12,10,4,1,"[]",0,0,0,0,0,0,0.05,14,31
45,2.46852,keyaware,irregular12,0,5,1,"[]",0,0,0,0,0,0,0.05,14,32
46,2.50143,keyaware,irregular12,8,1,1,"[]",0,0,0,0,0,0,0.05,14,33
47,2.52318,keyaware,irregular12,6,8,1,"[]",0,0,0,0,0,0,0.05,14,34
48,2.5844,keyaware,irregular12,5,2,1,"[]",0,0,0,0,0,0,0.05,14,35
49,2.61276,keyaware,irregular12,10,9,1,"[]",0,0,0,0,0,0,0.05,14,36
50,2.63605,keyaware,irregular12,0,10,1,"[]",0,0,0,0,0,0,0.05,14,37
51,2.69088,keyaware,irregular12,0,10,1,"[]",0,0,0,0,0,0,0.05,14,38
52,2.76062,keyaware,irregular12,6,0,0,"[6-5-1-0]",3,68,4.96418,0.91079,0.0153846,3,0.05,15,38
53,2.76173,keyaware,irregular12,0,11,1,"[]",0,0,0,0,0,0,0.05,15,39
54,2.80207,keyaware,irregular12,3,0,1,"[]",0,0,0,0,0,0,0.05,15,40
55,2.85924,keyaware,irregular12,11,10,0,"[11-10]",1,21,1.63961,0.946034,0.00775194,1,0.05,16,40
56,2.96536,keyaware,irregular12,10,6,0,"[10-9-5-6]",3,82,4.8969,0.931387,0.0153846,3,0.05,17,40
57,2.96693,keyaware,irregular12,2,10,0,"[2-1-5-9-8-11-10]",6,149,9.92326,0.914902,0.0310078,6,0.05,18,40
58,3.00697,keyaware,irregular12,7,6,1,"[]",0,0,0,0,0,0,0.05,18,41
59,3.02506,keyaware,irregular12,1,9,1,"[]",0,0,0,0,0,0,0.05,18,42
60,3.19387,keyaware,irregular12,5,8,0,"[5-9-8]",2,43,3.18237,0.973,0.030303,2,0.05,19,42
61,3.31763,keyaware,irregular12,2,10,0,"[2-1-5-9-10]",4,114,6.52041,0.93086,0.037594,4,0.05,20,42
62,3.32901,keyaware,irregular12,6,11,1,"[]",0,0,0,0,0,0,0.05,20,43
63,3.47478,keyaware,irregular12,1,11,0,"[1-5-9-8-11]",4,98,6.40077,0.969,0.0447761,4,0.05,21,43
64,3.60176,keyaware,irregular12,5,1,0,"[5-1]",1,26,1.60018,0.974,0.00775194,1,0.05,22,43
65,3.6786,keyaware,irregular12,7,1,0,"[7-8-9-5-1]",4,91,6.50012,0.916724,0.0153846,4,0.05,23,43
66,3.71119,keyaware,irregular12,3,9,1,"[]",0,0,0,0,0,0,0.05,23,44
67,3.76086,keyaware,irregular12,1,10,1,"[]",0,0,0,0,0,0,0.05,23,45
68,3.80198,keyaware,irregular12,1,4,1,"[]",0,0,0,0,0,0,0.05,23,46
