request_id,time_s,algorithm,topology,src,dst,blocked,path,hops,distance_km,composite_cost,bottleneck_fidelity,max_utilization,keys_consumed,decision_latency_ms,served_total,blocked_total
0,0.071864,keyaware,irregular12,3,6,0,"[3-7-6]",2,46,3.21148,0.956484,0,2,0.05,1,0
1,1.37337,keyaware,irregular12,7,1,0,"[7-6-5-1]",3,77,4.80772,0.971,0.00775194,3,0.05,2,0
2,2.06278,keyaware,irregular12,10,5,0,"[10-9-5]",2,58,3.24378,0.963,0,2,0.05,3,0
3,3.00227,keyaware,irregular12,7,4,0,"[7-8-4]",2,53,3.22206,0.966,0,2,0.05,4,0
4,3.0374,keyaware,irregular12,11,2,1,"[]",0,0,0,0,0,0,0.05,4,1
5,3.41576,keyaware,irregular12,2,10,0,"[2-1-5-9-10]",4,114,6.46582,0.963,0,4,0.05,5,1
6,4.03872,keyaware,irregular12,7,2,0,"[7-3-2]",2,47,3.20772,0.965,0,2,0.05,6,1
7,4.31123,keyaware,irregular12,4,6,0,"[4-5-6]",2,44,3.17521,0.975,0,2,0.05,7,1
8,4.91939,keyaware,irregular12,7,9,0,"[7-8-9]",2,40,3.17157,0.976,0.00775194,2,0.05,8,1
9,5.96703,keyaware,irregular12,4,0,0,"[4-0]",1,35,1.63647,0.964,0,1,0.05,9,1
10,6.92673,keyaware,irregular12,6,3,0,"[6-7-3]",2,46,3.18604,0.971,0.00775194,2,0.05,10,1
11,6.94313,keyaware,irregular12,4,3,1,"[]",0,0,0,0,0,0,0.05,10,2
12,6.94638,keyaware,irregular12,3,11,1,"[]",0,0,0,0,0,0,0.05,10,3
13,6.96498,keyaware,irregular12,6,3,1,"[]",0,0,0,0,0,0,0.05,10,4
14,7.58321,keyaware,irregular12,10,9,0,"[10-9]",1,33,1.64003,0.963,0.00775194,1,0.05,11,4
15,8.97846,keyaware,irregular12,10,8,0,"[10-11-8]",2,50,3.20758,0.969,0,2,0.05,12,4
16,9.05862,keyaware,irregular12,1,3,1,"[]",0,0,0,0,0,0,0.05,12,5
17,9.3693,keyaware,irregular12,3,8,0,"[3-7-8]",2,41,3.16802,0.976,0.0153846,2,0.05,13,5
18,9.40179,keyaware,irregular12,5,9,1,"[]",0,0,0,0,0,0,0.05,13,6
19,9.70539,keyaware,irregular12,9,3,0,"[9-8-7-3]",3,59,4.74663,0.976,0.0153846,3,0.05,14,6
20,10.1714,keyaware,irregular12,0,6,0,"[0-1-5-6]",3,68,4.77892,0.974,0.00775194,3,0.05,15,6
21,10.4561,keyaware,irregular12,1,4,0,"[1-5-4]",2,46,3.17882,0.974,0.0153846,2,0.05,16,6
22,11.0507,keyaware,irregular12,9,3,0,"[9-8-7-3]",3,59,4.74663,0.976,0.0229008,3,0.05,17,6
23,11.2369,keyaware,irregular12,2,1,0,"[2-1]",1,30,1.62186,0.968,0.00775194,1,0.05,18,6
24,11.5499,keyaware,irregular12,1,10,0,"[1-5-9-10]",3,84,4.84396,0.963,0.0229008,3,0.05,19,6
25,11.5927,keyaware,irregular12,1,6,1,"[]",0,0,0,0,0,0,0.05,19,7
26,11.689,keyaware,irregular12,4,3,0,"[4-8-7-3]",3,72,4.87169,0.923903,0.030303,3,0.05,20,7
27,12.1754,keyaware,irregular12,11,9,0,"[11-8-9]",2,47,3.19684,0.969,0.00775194,2,0.05,21,7
28,12.2867,keyaware,irregular12,2,6,0,"[2-3-7-6]",3,74,4.8187,0.965,0.0153846,3,0.05,22,7
