request_id,time_s,algorithm,topology,src,dst,blocked,path,hops,distance_km,composite_cost,bottleneck_fidelity,max_utilization,keys_consumed,decision_latency_ms,served_total,blocked_total
0,0.0218821,distance,mesh9,0,6,0,"[0-3-6]",2,40,3.38104,0.924085,0,2,0.02,1,0
1,0.31426,distance,mesh9,2,5,0,"[2-5]",1,20,1.59654,0.975,0,1,0.02,2,0
2,0.5717,distance,mesh9,8,6,0,"[8-7-6]",2,44,3.22898,0.97,0,2,0.02,3,0
3,1.18069,distance,mesh9,6,0,0,"[6-3-0]",2,40,3.19307,0.975,0,2,0.02,4,0
4,1.39653,distance,mesh9,2,1,0,"[2-1]",1,22,1.61449,0.97,0,1,0.02,5,0
5,1.4856,distance,mesh9,5,2,0,"[5-2]",1,20,1.59654,0.975,0,1,0.02,6,0
6,2.10445,distance,mesh9,0,2,0,"[0-1-2]",2,44,3.22898,0.97,0,2,0.02,7,0
7,2.25957,distance,mesh9,1,8,0,"[1-4-7-8]",3,62,4.80756,0.97,0,3,0.02,8,0
8,2.27658,distance,mesh9,1,8,1,"[]",0,0,0,0,0,0,0.02,8,1
9,2.64363,distance,mesh9,1,7,0,"[1-4-7]",2,40,3.19307,0.975,0.00775194,2,0.02,9,1
10,2.75092,distance,mesh9,1,2,0,"[1-2]",1,22,1.61449,0.97,0.00775194,1,0.02,10,1
11,3.1286,distance,mesh9,6,1,0,"[6-3-0-1]",3,62,4.80756,0.97,0.00775194,3,0.02,11,1
12,3.28872,distance,mesh9,3,6,0,"[3-6]",1,20,1.59654,0.975,0.00775194,1,0.02,12,1
13,3.57871,distance,mesh9,2,7,0,"[2-5-8-7]",3,62,4.80756,0.97,0.00775194,3,0.02,13,1
14,4.12877,distance,mesh9,3,8,0,"[3-6-7-8]",3,64,4.82552,0.97,0.0153846,3,0.02,14,1
15,4.15747,distance,mesh9,3,8,1,"[]",0,0,0,0,0,0,0.02,14,2
16,4.18289,distance,mesh9,0,8,1,"[]",0,0,0,0,0,0,0.02,14,3
17,4.34028,distance,mesh9,6,5,0,"[6-3-4-5]",3,64,4.82552,0.97,0.0153846,3,0.02,15,3
