request_id,time_s,algorithm,topology,src,dst,blocked,path,hops,distance_km,composite_cost,bottleneck_fidelity,max_utilization,keys_consumed,decision_latency_ms,served_total,blocked_total
0,0.0287456,keyaware,irregular12,6,11,1,"[]",0,0,0,0,0,0,0.05,0,1
1,0.201538,keyaware,irregular12,7,11,0,"[7-8-11]",2,51,3.21118,0.969,0,2,0.05,1,1
2,0.528298,keyaware,irregular12,7,10,0,"[7-8-11-10]",3,72,4.80053,0.969,0.00775194,3,0.05,2,1
3,0.650493,keyaware,irregular12,0,4,0,"[0-4]",1,35,1.72408,0.914252,0,1,0.05,3,1
4,1.11008,keyaware,irregular12,6,1,0,"[6-5-1]",2,50,3.19674,0.974,0,2,0.05,4,1
5,2.13393,keyaware,irregular12,4,10,0,"[4-5-9-10]",3,78,4.82242,0.963,0,3,0.05,5,1
6,2.37767,keyaware,irregular12,2,8,0,"[2-3-7-8]",3,69,4.80068,0.965,0.0153846,3,0.05,6,1
7,2.53315,keyaware,irregular12,5,6,0,"[5-6]",1,24,1.59656,0.975,0,1,0.05,7,1
8,2.56981,keyaware,irregular12,11,9,1,"[]",0,0,0,0,0,0,0.05,7,2
9,3.28524,keyaware,irregular12,5,4,0,"[5-4]",1,20,1.57864,0.98,0,1,0.05,8,2
10,3.54942,keyaware,irregular12,9,3,0,"[9-8-7-3]",3,59,4.74663,0.976,0,3,0.05,9,2
11,3.61964,keyaware,irregular12,3,0,1,"[]",0,0,0,0,0,0,0.05,9,3
12,4.27018,keyaware,irregular12,9,7,0,"[9-8-7]",2,40,3.17157,0.976,0.00775194,2,0.05,10,3
13,4.36676,keyaware,irregular12,1,11,0,"[1-5-9-8-11]",4,98,6.50117,0.909978,0.0153846,4,0.05,11,3
14,4.47285,keyaware,irregular12,10,8,0,"[10-11-8]",2,50,3.20758,0.969,0,2,0.05,12,3
15,4.7795,keyaware,irregular12,2,11,0,"[2-3-7-8-11]",4,98,6.4189,0.965,0.0229008,4,0.05,13,3
16,4.96159,keyaware,irregular12,10,6,0,"[10-9-5-6]",3,82,4.84035,0.963,0.00775194,3,0.05,14,3
17,5.36008,keyaware,irregular12,6,7,0,"[6-7]",1,27,1.61098,0.971,0,1,0.05,15,3
18,5.80287,keyaware,irregular12,0,6,0,"[0-1-5-6]",3,68,4.77892,0.974,0.0153846,3,0.05,16,3
19,5.90271,keyaware,irregular12,4,9,0,"[4-5-9]",2,45,3.18239,0.973,0.0153846,2,0.05,17,3
20,5.96588,keyaware,irregular12,3,11,1,"[]",0,0,0,0,0,0,0.05,17,4
21,6.13949,keyaware,irregular12,3,2,0,"[3-2]",1,28,1.63266,0.965,0,1,0.05,18,4
