request_id,time_s,algorithm,topology,src,dst,blocked,path,hops,distance_km,composite_cost,bottleneck_fidelity,max_utilization,keys_consumed,decision_latency_ms,served_total,blocked_total
0,0.175877,ga_tcheby_proxy,mesh16,0,12,0,"[0-4-8-12]",3,66,4.75747,0.978,0,3,0.5,1,0
1,0.637633,ga_tcheby_proxy,mesh16,6,1,0,"[6-2-1]",2,47,3.19317,0.972,0,2,0.5,2,0
2,0.821318,ga_tcheby_proxy,mesh16,3,0,0,"[3-2-1-0]",3,75,4.82206,0.972,0.00775194,3,0.5,3,0
3,0.832078,ga_tcheby_proxy,mesh16,3,4,1,"[]",0,0,0,0,0,0,0.5,3,1
4,0.999127,ga_tcheby_proxy,mesh16,12,4,0,"[12-8-4]",2,44,3.17167,0.978,0,2,0.5,4,1
5,1.10599,ga_tcheby_proxy,mesh16,2,7,0,"[2-3-7]",2,47,3.19317,0.972,0,2,0.5,5,1
6,1.14225,ga_tcheby_proxy,mesh16,12,11,1,"[]",0,0,0,0,0,0,0.5,5,2
7,1.17017,ga_tcheby_proxy,mesh16,6,3,1,"[]",0,0,0,0,0,0,0.5,5,3
8,1.26117,ga_tcheby_proxy,mesh16,9,12,0,"[9-13-12]",2,47,3.19317,0.972,0,2,0.5,6,3
9,1.27378,ga_tcheby_proxy,mesh16,8,14,1,"[]",0,0,0,0,0,0,0.5,6,4
10,1.40945,ga_tcheby_proxy,mesh16,4,1,0,"[4-0-1]",2,47,3.19317,0.972,0,2,0.5,7,4
11,1.53624,ga_tcheby_proxy,mesh16,14,12,0,"[14-13-12]",2,50,3.21468,0.972,0.00775194,2,0.5,8,4
12,1.86691,ga_tcheby_proxy,mesh16,2,3,0,"[2-3]",1,25,1.60731,0.972,0.00775194,1,0.5,9,4
13,1.91311,ga_tcheby_proxy,mesh16,3,10,1,"[]",0,0,0,0,0,0,0.5,9,5
14,2.29517,ga_tcheby_proxy,mesh16,10,3,0,"[10-11-7-3]",3,69,4.77898,0.972,0,3,0.5,10,5
15,2.35878,ga_tcheby_proxy,mesh16,8,1,1,"[]",0,0,0,0,0,0,0.5,10,6
16,2.39208,ga_tcheby_proxy,mesh16,1,10,1,"[]",0,0,0,0,0,0,0.5,10,7
17,2.40863,ga_tcheby_proxy,mesh16,10,14,1,"[]",0,0,0,0,0,0,0.5,10,8
18,2.60819,ga_tcheby_proxy,mesh16,1,14,0,"[1-5-6-10-14]",4,91,6.36484,0.972,0,4,0.5,11,8
19,2.66934,ga_tcheby_proxy,mesh16,12,0,1,"[]",0,0,0,0,0,0,0.5,11,9
20,2.72772,ga_tcheby_proxy,mesh16,5,11,1,"[]",0,0,0,0,0,0,0.5,11,10
21,3.4218,ga_tcheby_proxy,mesh16,0,5,0,"[0-1-5]",2,47,3.19317,0.972,0.00775194,2,0.5,12,10
22,3.46415,ga_tcheby_proxy,mesh16,3,5,1,"[]",0,0,0,0,0,0,0.5,12,11
23,4.23282,ga_tcheby_proxy,mesh16,2,7,0,"[2-6-7]",2,47,3.19318,0.972,0,2,0.5,13,11
24,4.61101,ga_tcheby_proxy,mesh16,12,11,0,"[12-13-14-15-11]",4,97,6.40786,0.972,0,4,0.5,14,11
25,4.71453,ga_tcheby_proxy,mesh16,8,2,0,"[8-9-5-1-2]",4,94,6.38635,0.972,0,4,0.5,15,11
26,4.80905,ga_tcheby_proxy,mesh16,2,3,0,"[2-3]",1,25,1.60731,0.972,0.0153846,1,0.5,16,11
27,5.00876,ga_tcheby_proxy,mesh16,13,10,0,"[13-9-10]",2,47,3.19318,0.972,0,2,0.5,17,11
28,5.15195,ga_tcheby_proxy,mesh16,0,3,0,"[0-1-2-3]",3,75,4.82199,0.972,0.0229008,3,0.5,18,11
29,5.23121,ga_tcheby_proxy,mesh16,6,14,0,"[6-10-14]",2,44,3.17167,0.978,0.00775194,2,0.5,19,11
30,5.53335,ga_tcheby_proxy,mesh16,0,4,0,"[0-4]",1,22,1.58581,0.978,0.00775194,1,0.5,20,11
31,5.71167,ga_tcheby_proxy,mesh16,8,7,0,"[8-9-10-11-7]",4,97,6.40785,0.972,0.00775194,4,0.5,21,11
32,5.73313,ga_tcheby_proxy,mesh16,7,10,1,"[]",0,0,0,0,0,0,0.5,21,12
33,6.25174,ga_tcheby_proxy,mesh16,2,8,0,"[2-6-5-4-8]",4,94,6.38635,0.972,0.00775194,4,0.5,22,12
34,6.8826,ga_tcheby_proxy,mesh16,1,10,0,"[1-5-6-10]",3,69,4.77903,0.972,0.0153846,3,0.5,23,12
35,7.63836,ga_tcheby_proxy,mesh16,7,0,0,"[7-6-5-4-0]",4,97,6.40785,0.972,0.00775194,4,0.5,24,12
36,7.71614,ga_tcheby_proxy,mesh16,10,13,1,"[]",0,0,0,0,0,0,0.5,24,13
37,7.92041,ga_tcheby_proxy,mesh16,3,1,0,"[3-2-1]",2,50,3.21468,0.972,0.0153846,2,0.5,25,13
38,7.96792,ga_tcheby_proxy,mesh16,12,4,1,"[]",0,0,0,0,0,0,0.5,25,14
39,7.98695,ga_tcheby_proxy,mesh16,1,15,1,"[]",0,0,0,0,0,0,0.5,25,15
40,8.29886,ga_tcheby_proxy,mesh16,15,1,0,"[15-14-10-9-5-1]",5,116,7.97215,0.972,0.00775194,5,0.5,26,15
41,8.51792,ga_tcheby_proxy,mesh16,12,1,0,"[12-8-9-5-1]",4,91,6.36484,0.972,0.0153846,4,0.5,27,15
42,8.54217,ga_tcheby_proxy,mesh16,12,1,1,"[]",0,0,0,0,0,0,0.5,27,16
