request_id,time_s,algorithm,topology,src,dst,blocked,path,hops,distance_km,composite_cost,bottleneck_fidelity,max_utilization,keys_consumed,decision_latency_ms,served_total,blocked_total
0,0.585668,random,mesh9,4,2,0,"[4-3-6-7-8-5-2]",6,126,9.63308,0.97,0,6,0.01,1,0
1,0.676596,random,mesh9,2,1,0,"[2-5-4-7-6-3-0-1]",7,146,11.2296,0.97,0,7,0.01,2,0
2,0.873392,random,mesh9,1,5,0,"[1-2-5]",2,42,3.21103,0.97,0.00775194,2,0.01,3,0
3,0.907559,random,mesh9,2,1,1,"[]",0,0,0,0,0,0,0.01,3,1
4,0.943327,random,mesh9,5,1,1,"[]",0,0,0,0,0,0,0.01,3,2
5,1.2592,random,mesh9,8,6,0,"[8-5-4-7-6]",4,84,6.42205,0.97,0.00775194,4,0.01,4,2
6,1.41491,random,mesh9,5,3,0,"[5-2-1-0-3]",4,84,6.42205,0.97,0.00775194,4,0.01,5,2
7,1.46044,random,mesh9,5,4,1,"[]",0,0,0,0,0,0,0.01,5,3
8,1.60295,random,mesh9,5,4,0,"[5-8-7-4]",3,62,4.80756,0.97,0,3,0.01,6,3
9,1.74302,random,mesh9,2,6,0,"[2-5-4-1-0-3-6]",6,124,9.61513,0.97,0.0153846,6,0.01,7,3
10,1.7807,random,mesh9,7,8,1,"[]",0,0,0,0,0,0,0.01,7,4
11,1.78249,random,mesh9,0,4,1,"[]",0,0,0,0,0,0,0.01,7,5
12,1.96958,random,mesh9,4,2,0,"[4-7-8-5-2]",4,82,6.4041,0.97,0.0153846,4,0.01,8,5
13,2.29844,random,mesh9,6,7,0,"[6-3-0-1-2-5-8-7]",7,146,11.2296,0.97,0.0229008,7,0.01,9,5
14,2.33386,random,mesh9,2,5,1,"[]",0,0,0,0,0,0,0.01,9,6
15,2.67707,random,mesh9,4,6,0,"[4-1-2-5-8-7-6]",6,126,9.63308,0.97,0.030303,6,0.01,10,6
16,2.68601,random,mesh9,0,3,1,"[]",0,0,0,0,0,0,0.01,10,7
17,2.81023,random,mesh9,5,1,0,"[5-4-1]",2,42,3.21103,0.97,0.0229008,2,0.01,11,7
18,2.96003,random,mesh9,5,3,0,"[5-4-1-0-3]",4,84,6.42205,0.97,0.030303,4,0.01,12,7
19,2.98655,random,mesh9,2,3,1,"[]",0,0,0,0,0,0,0.01,12,8
20,2.98917,random,mesh9,5,4,1,"[]",0,0,0,0,0,0,0.01,12,9
21,3.42663,random,mesh9,5,6,0,"[5-2-1-4-7-6]",5,104,8.01859,0.97,0.0229008,5,0.01,13,9
22,3.45156,random,mesh9,7,2,1,"[]",0,0,0,0,0,0,0.01,13,10
23,3.5227,random,mesh9,7,2,0,"[7-8-5-2]",3,62,4.90849,0.910568,0.030303,3,0.01,14,10
24,3.75281,random,mesh9,3,5,0,"[3-4-7-8-5]",4,84,6.42205,0.97,0.030303,4,0.01,15,10
25,3.78495,random,mesh9,2,7,1,"[]",0,0,0,0,0,0,0.01,15,11
26,3.79182,random,mesh9,0,4,1,"[]",0,0,0,0,0,0,0.01,15,12
27,3.81521,random,mesh9,6,3,1,"[]",0,0,0,0,0,0,0.01,15,13
28,4.10949,random,mesh9,3,4,0,"[3-0-1-2-5-8-7-4]",7,146,11.2296,0.97,0.037594,7,0.01,16,13
29,4.19607,random,mesh9,0,5,0,"[0-1-4-3-6-7-8-5]",7,148,11.2476,0.97,0.037594,7,0.01,17,13
30,4.25264,random,mesh9,6,3,1,"[]",0,0,0,0,0,0,0.01,17,14
