request_id,time_s,algorithm,topology,src,dst,blocked,path,hops,distance_km,composite_cost,bottleneck_fidelity,max_utilization,keys_consumed,decision_latency_ms,served_total,blocked_total
0,0.081818,random,irregular12,0,9,0,"[0-4-8-9]",3,84,4.88911,0.949558,0,3,0.01,1,0
1,0.103387,random,irregular12,3,6,1,"[]",0,0,0,0,0,0,0.01,1,1
2,0.150538,random,irregular12,4,1,1,"[]",0,0,0,0,0,0,0.01,1,2
3,0.305181,random,irregular12,2,5,0,"[2-3-7-8-9-5]",5,112,7.98304,0.965,0.00775194,5,0.01,2,2
4,0.432963,random,irregular12,4,6,0,"[4-8-9-5-6]",4,98,6.44361,0.944362,0.0153846,4,0.01,3,2
5,0.446828,random,irregular12,0,5,1,"[]",0,0,0,0,0,0,0.01,3,3
6,0.453677,random,irregular12,2,11,1,"[]",0,0,0,0,0,0,0.01,3,4
7,0.577457,random,irregular12,4,2,0,"[4-5-9-8-7-6-2]",6,144,9.60618,0.958616,0,6,0.01,4,4
8,0.661244,random,irregular12,5,1,0,"[5-1]",1,26,1.60018,0.974,0,1,0.01,5,4
9,0.680278,random,irregular12,11,8,1,"[]",0,0,0,0,0,0,0.01,5,5
10,0.715472,random,irregular12,5,3,1,"[]",0,0,0,0,0,0,0.01,5,6
11,0.791937,random,irregular12,9,10,0,"[9-10]",1,33,1.68736,0.938268,0,1,0.01,6,6
12,1.40157,random,irregular12,4,10,0,"[4-5-6-7-8-9-10]",6,144,9.59778,0.963,0.0229008,6,0.01,7,6
13,1.84042,random,irregular12,1,6,0,"[1-2-3-7-8-9-5-6]",7,166,11.2015,0.965,0.030303,7,0.01,8,6
14,1.85261,random,irregular12,7,3,1,"[]",0,0,0,0,0,0,0.01,8,7
15,1.86664,random,irregular12,2,5,1,"[]",0,0,0,0,0,0,0.01,8,8
16,1.88875,random,irregular12,7,8,1,"[]",0,0,0,0,0,0,0.01,8,9
17,2.00631,random,irregular12,9,4,0,"[9-5-1-2-3-7-8-4]",7,181,11.2699,0.957778,0.0229008,7,0.01,9,9
18,2.21352,random,irregular12,3,9,0,"[3-7-8-11-10-9]",5,124,8.01563,0.963,0.030303,5,0.01,10,9
19,2.34206,random,irregular12,4,2,0,"[4-8-9-5-6-7-3-2]",7,172,11.3016,0.921649,0.037594,7,0.01,11,9
20,2.41492,random,irregular12,0,9,0,"[0-1-5-9]",3,69,4.85238,0.932895,0.00775194,3,0.01,12,9
21,2.60617,random,irregular12,6,0,0,"[6-5-9-10-11-8-4-0]",7,198,11.3135,0.963,0.0153846,7,0.01,13,9
22,2.94553,random,irregular12,10,1,0,"[10-11-8-9-5-1]",5,119,7.99013,0.969,0.0447761,5,0.01,14,9
23,3.03005,random,irregular12,5,8,0,"[5-6-7-8]",3,73,4.8005,0.971,0.037594,3,0.01,15,9
24,3.05129,random,irregular12,0,1,1,"[]",0,0,0,0,0,0,0.01,15,10
25,3.19051,random,irregular12,2,11,0,"[2-1-0-4-8-9-10-11]",7,186,11.2943,0.954871,0.0518519,7,0.01,16,10
26,3.33645,random,irregular12,6,8,0,"[6-2-1-0-4-8]",5,146,8.12509,0.948275,0.030303,5,0.01,17,10
27,3.34582,random,irregular12,4,10,1,"[]",0,0,0,0,0,0,0.01,17,11
28,3.40117,random,irregular12,1,5,1,"[]",0,0,0,0,0,0,0.01,17,12
29,3.5786,random,irregular12,3,1,0,"[3-7-8-4-5-1]",5,118,7.97594,0.966,0.0447761,5,0.01,18,12
30,3.69178,random,irregular12,9,2,0,"[9-8-4-5-6-7-3-2]",7,167,11.2365,0.944792,0.037594,7,0.01,19,12
31,3.77151,random,irregular12,11,3,1,"[]",0,0,0,0,0,0,0.01,19,13
32,3.78612,random,irregular12,9,4,1,"[]",0,0,0,0,0,0,0.01,19,14
33,3.89216,random,irregular12,3,9,0,"[3-7-8-9]",3,59,4.74663,0.976,0.0588235,3,0.01,20,14
34,3.92954,random,irregular12,1,9,1,"[]",0,0,0,0,0,0,0.01,20,15
35,3.96833,random,irregular12,9,4,1,"[]",0,0,0,0,0,0,0.01,20,16
36,3.99127,random,irregular12,10,0,1,"[]",0,0,0,0,0,0,0.01,20,17
37,4.02882,random,irregular12,8,7,1,"[]",0,0,0,0,0,0,0.01,20,18
38,4.10105,random,irregular12,6,1,1,"[]",0,0,0,0,0,0,0.01,20,19
39,4.16645,random,irregular12,5,11,1,"[]",0,0,0,0,0,0,0.01,20,20
40,4.28033,random,irregular12,6,1,0,"[6-5-1]",2,50,3.19674,0.974,0.030303,2,0.01,21,20
41,4.31468,random,irregular12,11,8,1,"[]",0,0,0,0,0,0,0.01,21,21
42,4.50922,random,irregular12,1,0,0,"[1-2-3-7-8-4-0]",6,165,9.68811,0.964,0.0588235,6,0.01,22,21
43,4.58678,random,irregular12,7,8,0,"[7-8]",1,22,1.59295,0.976,0.0656934,1,0.01,23,21
44,4.78922,random,irregular12,5,9,0,"[5-4-8-11-10-9]",5,134,8.05536,0.963,0.037594,5,0.01,24,21
45,4.88709,random,irregular12,5,7,0,"[5-9-8-7]",3,65,4.77532,0.973,0.0229008,3,0.01,25,21
46,4.94959,random,irregular12,4,5,0,"[4-5]",1,20,1.57864,0.98,0.030303,1,0.01,26,21
47,5.02234,random,irregular12,4,5,0,"[4-5]",1,20,1.57864,0.98,0.037594,1,0.01,27,21
48,5.03996,random,irregular12,11,0,1,"[]",0,0,0,0,0,0,0.01,27,22
49,5.05289,random,irregular12,5,9,1,"[]",0,0,0,0,0,0,0.01,27,23
50,5.51545,random,irregular12,8,1,0,"[8-7-6-5-1]",4,99,6.40068,0.971,0.037594,4,0.01,28,23
51,5.51694,random,irregular12,9,0,0,"[9-10-11-8-4-5-1-0]",7,178,11.5553,0.924668,0.0447761,7,0.01,29,23
52,5.5462,random,irregular12,1,10,1,"[]",0,0,0,0,0,0,0.01,29,24
53,5.62829,random,irregular12,8,2,0,"[8-7-3-2]",3,69,4.89307,0.91207,0.0229008,3,0.01,30,24
54,5.69805,random,irregular12,7,2,1,"[]",0,0,0,0,0,0,0.01,30,25
55,5.88242,random,irregular12,0,8,0,"[0-1-2-6-5-4-8]",6,155,9.6375,0.966,0.0447761,6,0.01,31,25
56,6.28312,random,irregular12,3,0,0,"[3-7-6-2-1-5-4-0]",7,189,11.2524,0.964,0.0518519,7,0.01,32,25
57,6.32749,random,irregular12,3,2,1,"[]",0,0,0,0,0,0,0.01,32,26
58,6.42862,random,irregular12,8,4,0,"[8-9-5-6-2-1-0-4]",7,182,11.4407,0.91593,0.0656934,7,0.01,33,26
59,6.80544,random,irregular12,0,7,0,"[0-4-5-9-10-11-8-7]",7,185,11.2594,0.963,0.0518519,7,0.01,34,26
60,6.85503,random,irregular12,3,2,1,"[]",0,0,0,0,0,0,0.01,34,27
61,6.89073,random,irregular12,9,5,1,"[]",0,0,0,0,0,0,0.01,34,28
62,6.96385,random,irregular12,6,7,0,"[6-5-9-8-7]",4,89,6.50139,0.92723,0.037594,4,0.01,35,28
63,6.9646,random,irregular12,2,4,1,"[]",0,0,0,0,0,0,0.01,35,29
64,7.23808,random,irregular12,10,0,0,"[10-9-5-6-2-1-0]",6,162,9.67354,0.963,0.0518519,6,0.01,36,29
