request_id,time_s,algorithm,topology,src,dst,blocked,path,hops,distance_km,composite_cost,bottleneck_fidelity,max_utilization,keys_consumed,decision_latency_ms,served_total,blocked_total
0,0.094234,ga_tcheby_proxy,mesh16,3,1,0,"[3-2-1]",2,50,3.22593,0.965127,0,2,0.5,1,0
1,0.342376,ga_tcheby_proxy,mesh16,9,7,0,"[9-10-11-7]",3,72,4.80054,0.972,0,3,0.5,2,0
2,0.360625,ga_tcheby_proxy,mesh16,2,7,1,"[]",0,0,0,0,0,0,0.5,2,1
3,0.370528,ga_tcheby_proxy,mesh16,8,12,1,"[]",0,0,0,0,0,0,0.5,2,2
4,0.400149,ga_tcheby_proxy,mesh16,8,4,1,"[]",0,0,0,0,0,0,0.5,2,3
5,0.656157,ga_tcheby_proxy,mesh16,8,11,0,"[8-9-10-11]",3,75,4.82199,0.972,0.00775194,3,0.5,3,3
6,0.89628,ga_tcheby_proxy,mesh16,12,9,0,"[12-13-9]",2,47,3.19318,0.972,0,2,0.5,4,3
7,1.08631,ga_tcheby_proxy,mesh16,7,6,0,"[7-6]",1,25,1.60731,0.972,0,1,0.5,5,3
8,1.08862,ga_tcheby_proxy,mesh16,9,0,0,"[9-5-1-0]",3,69,4.97431,0.925035,0,3,0.5,6,3
9,1.29379,ga_tcheby_proxy,mesh16,1,13,0,"[1-5-9-13]",3,66,4.75753,0.978,0,3,0.5,7,3
10,1.30112,ga_tcheby_proxy,mesh16,10,2,1,"[]",0,0,0,0,0,0,0.5,7,4
11,1.53366,ga_tcheby_proxy,mesh16,5,2,0,"[5-6-2]",2,47,3.19317,0.972,0,2,0.5,8,4
12,2.22137,ga_tcheby_proxy,mesh16,6,15,0,"[6-7-11-15]",3,69,4.77904,0.972,0,3,0.5,9,4
13,2.24071,ga_tcheby_proxy,mesh16,5,15,1,"[]",0,0,0,0,0,0,0.5,9,5
14,2.3546,ga_tcheby_proxy,mesh16,2,1,0,"[2-1]",1,25,1.60731,0.972,0.00775194,1,0.5,10,5
