request_id,time_s,algorithm,topology,src,dst,blocked,path,hops,distance_km,composite_cost,bottleneck_fidelity,max_utilization,keys_consumed,decision_latency_ms,served_total,blocked_total
0,0.280798,random,mesh9,5,1,0,"[5-4-7-6-3-0-1]",6,126,9.63308,0.97,0,6,0.01,1,0
1,0.440794,random,mesh9,0,8,0,"[0-1-4-3-6-7-8]",6,128,9.65104,0.97,0.00775194,6,0.01,2,0
2,0.536426,random,mesh9,8,0,0,"[8-7-6-3-0]",4,84,6.42205,0.97,0.00775194,4,0.01,3,0
3,0.615062,random,mesh9,5,8,0,"[5-2-1-0-3-6-7-8]",7,148,11.2756,0.952708,0.00775194,7,0.01,4,0
4,0.722209,random,mesh9,4,6,0,"[4-7-6]",2,42,3.21103,0.97,0.0153846,2,0.01,5,0
5,0.835364,random,mesh9,2,3,0,"[2-5-4-3]",3,64,4.82552,0.97,0.00775194,3,0.01,6,0
6,1.16775,random,mesh9,2,7,0,"[2-5-4-7]",3,62,4.80756,0.97,0.0153846,3,0.01,7,0
7,1.28103,random,mesh9,6,5,0,"[6-7-4-1-2-5]",5,104,8.01859,0.97,0.0153846,5,0.01,8,0
8,1.31916,random,mesh9,2,1,1,"[]",0,0,0,0,0,0,0.01,8,1
9,1.71777,random,mesh9,1,8,0,"[1-4-7-8]",3,62,4.80756,0.97,0.0229008,3,0.01,9,1
10,1.94977,random,mesh9,8,2,0,"[8-7-6-3-4-1-2]",6,128,9.65104,0.97,0.0229008,6,0.01,10,1
11,2.4979,random,mesh9,2,6,0,"[2-5-4-3-6]",4,84,6.42205,0.97,0.0229008,4,0.01,11,1
12,2.51626,random,mesh9,5,6,1,"[]",0,0,0,0,0,0,0.01,11,2
13,2.72327,random,mesh9,7,2,0,"[7-4-3-0-1-2]",5,106,8.03654,0.97,0.0229008,5,0.01,12,2
14,2.90621,random,mesh9,0,3,0,"[0-1-2-5-4-3]",5,108,8.0545,0.97,0.030303,5,0.01,13,2
15,3.1028,random,mesh9,3,5,0,"[3-4-7-8-5]",4,84,6.42205,0.97,0.030303,4,0.01,14,2
16,3.2068,random,mesh9,7,4,0,"[7-6-3-0-1-4]",5,104,8.01859,0.97,0.030303,5,0.01,15,2
17,3.24093,random,mesh9,8,1,1,"[]",0,0,0,0,0,0,0.01,15,3
18,3.8943,random,mesh9,3,0,0,"[3-6-7-8-5-4-1-0]",7,148,11.2476,0.97,0.037594,7,0.01,16,3
19,3.92549,random,mesh9,2,8,1,"[]",0,0,0,0,0,0,0.01,16,4
