request_id,time_s,algorithm,topology,src,dst,blocked,path,hops,distance_km,composite_cost,bottleneck_fidelity,max_utilization,keys_consumed,decision_latency_ms,served_total,blocked_total
0,0.0218821,random,irregular12,5,7,0,"[5-6-7]",2,51,3.40696,0.91519,0,2,0.01,1,0
1,0.636808,random,irregular12,9,5,0,"[9-10-11-8-4-5]",5,134,8.05536,0.963,0,5,0.01,2,0
2,0.697303,random,irregular12,1,3,1,"[]",0,0,0,0,0,0,0.01,2,1
3,1.14944,random,irregular12,6,3,0,"[6-2-1-5-4-8-7-3]",7,180,11.227,0.966,0,7,0.01,3,1
4,1.32048,random,irregular12,2,5,0,"[2-1-0-4-8-7-6-5]",7,187,11.2836,0.956056,0.00775194,7,0.01,4,1
5,1.70208,random,irregular12,3,1,0,"[3-2-6-5-4-0-1]",6,157,9.65566,0.964,0.00775194,6,0.01,5,1
6,1.76806,random,irregular12,0,4,1,"[]",0,0,0,0,0,0,0.01,5,2
7,2.04987,random,irregular12,0,3,0,"[0-1-5-6-2-3]",5,128,8.04073,0.965,0.00775194,5,0.01,6,2
8,2.24,random,irregular12,0,1,0,"[0-4-8-9-5-6-2-1]",7,195,11.2955,0.964,0.0153846,7,0.01,7,2
9,2.36985,random,irregular12,1,4,0,"[1-5-9-8-4]",4,100,6.47256,0.929571,0.0153846,4,0.01,8,2
10,2.5175,random,irregular12,6,3,0,"[6-5-9-8-7-3]",5,108,7.94695,0.973,0.0153846,5,0.01,9,2
11,2.82193,random,irregular12,11,5,0,"[11-8-4-0-1-2-6-5]",7,199,11.3136,0.964,0.0229008,7,0.01,10,2
12,3.37412,random,irregular12,11,9,0,"[11-8-7-6-5-9]",5,127,8.02247,0.969,0.030303,5,0.01,11,2
13,4.02782,random,irregular12,5,1,0,"[5-6-7-3-2-1]",5,128,8.03713,0.965,0.0229008,5,0.01,12,2
14,4.22785,random,irregular12,8,0,0,"[8-7-3-2-6-5-4-0]",7,180,11.2415,0.964,0.037594,7,0.01,13,2
15,4.72032,random,irregular12,11,9,0,"[11-8-7-6-5-9]",5,127,8.02247,0.969,0.0447761,5,0.01,14,2
16,4.74628,random,irregular12,4,1,1,"[]",0,0,0,0,0,0,0.01,14,3
17,5.14774,random,irregular12,4,1,0,"[4-5-6-7-3-2-1]",6,148,9.61577,0.965,0.030303,6,0.01,15,3
18,5.15467,random,irregular12,4,6,1,"[]",0,0,0,0,0,0,0.01,15,4
19,5.19435,random,irregular12,3,10,1,"[]",0,0,0,0,0,0,0.01,15,5
20,5.89961,random,irregular12,9,6,0,"[9-5-1-2-6]",4,113,6.45495,0.966,0.0229008,4,0.01,16,5
21,6.24178,random,irregular12,7,10,0,"[7-8-4-0-1-5-9-10]",7,190,11.2847,0.963,0.030303,7,0.01,17,5
22,6.30119,random,irregular12,6,0,1,"[]",0,0,0,0,0,0,0.01,17,6
23,6.31877,random,irregular12,4,9,1,"[]",0,0,0,0,0,0,0.01,17,7
24,6.47869,random,irregular12,0,2,0,"[0-4-5-9-8-7-3-2]",7,167,11.213,0.955548,0.0447761,7,0.01,18,7
25,6.54436,random,irregular12,11,0,1,"[]",0,0,0,0,0,0,0.01,18,8
26,6.87558,random,irregular12,6,0,0,"[6-7-3-2-1-5-4-0]",7,185,11.2559,0.964,0.0447761,7,0.01,19,8
27,6.94887,random,irregular12,0,6,0,"[0-1-5-6]",3,68,4.83396,0.940389,0.037594,3,0.01,20,8
28,7.20677,random,irregular12,1,3,0,"[1-0-4-5-9-8-7-3]",7,157,11.1477,0.964,0.0518519,7,0.01,21,8
29,7.6552,random,irregular12,3,7,0,"[3-7]",1,19,1.57506,0.981,0,1,0.01,22,8
30,7.71718,random,irregular12,10,2,1,"[]",0,0,0,0,0,0,0.01,22,9
31,7.93316,random,irregular12,2,7,0,"[2-1-5-9-8-7]",5,121,7.99736,0.968,0.0588235,5,0.01,23,9
32,8.09619,random,irregular12,9,3,0,"[9-10-11-8-7-6-2-3]",7,192,11.3253,0.958609,0.0656934,7,0.01,24,9
33,8.37388,random,irregular12,3,6,0,"[3-2-1-5-9-8-7-6]",7,176,11.241,0.965,0.0724638,7,0.01,25,9
34,8.59894,random,irregular12,4,8,0,"[4-8]",1,31,1.6291,0.966,0.0229008,1,0.01,26,9
35,8.76416,random,irregular12,11,9,0,"[11-8-7-3-2-6-5-9]",7,179,11.2484,0.965,0.0791367,7,0.01,27,9
36,8.88281,random,irregular12,2,0,0,"[2-6-7-8-4-5-1-0]",7,176,11.335,0.901666,0.0423729,7,0.01,28,9
37,8.92356,random,irregular12,7,2,1,"[]",0,0,0,0,0,0,0.01,28,10
38,8.94469,random,irregular12,1,8,1,"[]",0,0,0,0,0,0,0.01,28,11
39,9.30726,random,irregular12,3,4,0,"[3-7-8-11-10-9-5-4]",7,169,11.198,0.963,0.030303,7,0.01,29,11
40,9.68299,random,irregular12,11,10,0,"[11-8-4-5-9-10]",5,138,8.06975,0.963,0.0724638,5,0.01,30,11
41,9.7532,random,irregular12,1,9,1,"[]",0,0,0,0,0,0,0.01,30,12
42,9.78129,random,irregular12,9,8,1,"[]",0,0,0,0,0,0,0.01,30,13
43,9.88977,random,irregular12,2,11,0,"[2-1-0-4-8-11]",5,143,8.28577,0.931292,0.0740741,5,0.01,31,13
44,10.3848,random,irregular12,2,3,0,"[2-1-0-4-5-6-7-3]",7,173,11.2018,0.964,0.0656934,7,0.01,32,13
45,10.5927,random,irregular12,9,0,0,"[9-8-4-0]",3,84,4.84419,0.964,0.0447761,3,0.01,33,13
46,10.7669,random,irregular12,1,2,0,"[1-5-4-8-7-6-2]",6,158,9.64101,0.966,0.0857143,6,0.01,34,13
47,11.293,random,irregular12,8,0,0,"[8-7-6-2-1-5-4-0]",7,192,11.2702,0.964,0.0921986,7,0.01,35,13
48,11.3132,random,irregular12,3,6,1,"[]",0,0,0,0,0,0,0.01,35,14
49,11.3494,random,irregular12,3,11,1,"[]",0,0,0,0,0,0,0.01,35,15
50,11.5642,random,irregular12,2,3,0,"[2-3]",1,28,1.63266,0.965,0.0153846,1,0.01,36,15
51,11.9099,random,irregular12,3,7,0,"[3-7]",1,19,1.57506,0.981,0.0153846,1,0.01,37,15
52,12.1137,random,irregular12,6,11,0,"[6-2-1-5-9-10-11]",6,167,9.68434,0.963,0.0791367,6,0.01,38,15
53,12.2205,random,irregular12,5,3,0,"[5-9-8-7-3]",4,84,6.35038,0.973,0.0985915,4,0.01,39,15
54,12.2356,random,irregular12,5,1,1,"[]",0,0,0,0,0,0,0.01,39,16
55,12.3993,random,irregular12,10,5,0,"[10-11-8-9-5]",4,93,6.38995,0.969,0.0518519,4,0.01,40,16
56,12.9684,random,irregular12,11,0,0,"[11-8-7-6-2-1-0]",6,158,9.65534,0.966,0.104895,6,0.01,41,16
57,13.9151,random,irregular12,3,11,0,"[3-7-8-4-5-9-10-11]",7,171,11.2089,0.963,0.0921986,7,0.01,42,16
58,13.9191,random,irregular12,4,3,0,"[4-5-6-7-3]",4,90,6.73603,0.901714,0.0791367,4,0.01,43,16
59,14.1181,random,irregular12,2,3,0,"[2-3]",1,28,1.63266,0.965,0.0229008,1,0.01,44,16
60,14.1787,random,irregular12,1,4,1,"[]",0,0,0,0,0,0,0.01,44,17
61,14.5774,random,irregular12,1,8,0,"[1-5-9-10-11-8]",5,134,8.05154,0.963,0.0985915,5,0.01,45,17
62,14.8001,random,irregular12,0,8,0,"[0-1-2-3-7-8]",5,117,8.00471,0.965,0.037594,5,0.01,46,17
63,14.8831,random,irregular12,7,1,0,"[7-8-9-5-1]",4,91,6.3755,0.973,0.037594,4,0.01,47,17
64,15.0553,random,irregular12,9,5,0,"[9-10-11-8-4-0-1-5]",7,193,11.309,0.95604,0.0857143,7,0.01,48,17
65,15.0575,random,irregular12,4,1,0,"[4-0-1]",2,53,3.37712,0.902216,0.0661157,2,0.01,49,17
66,15.14,random,irregular12,5,11,1,"[]",0,0,0,0,0,0,0.01,49,18
67,15.3362,random,irregular12,6,11,0,"[6-5-9-10-11]",4,103,6.42971,0.963,0.104895,4,0.01,50,18
68,15.373,random,irregular12,10,6,1,"[]",0,0,0,0,0,0,0.01,50,19
69,15.4525,random,irregular12,2,4,0,"[2-3-7-8-9-5-4]",6,132,9.68358,0.912932,0.0518519,6,0.01,51,19
70,15.4899,random,irregular12,0,2,1,"[]",0,0,0,0,0,0,0.01,51,20
71,15.6245,random,irregular12,10,4,0,"[10-11-8-9-5-1-0-4]",7,172,11.2216,0.956321,0.0791367,7,0.01,52,20
72,15.6853,random,irregular12,11,9,1,"[]",0,0,0,0,0,0,0.01,52,21
73,15.7201,random,irregular12,7,4,1,"[]",0,0,0,0,0,0,0.01,52,22
74,15.809,random,irregular12,10,9,0,"[10-11-8-4-0-1-5-9]",7,185,11.4715,0.90838,0.111111,7,0.01,53,22
75,16.0012,random,irregular12,10,0,0,"[10-11-8-7-3-2-1-0]",7,167,11.2123,0.965,0.111111,7,0.01,54,22
76,16.0713,random,irregular12,3,0,1,"[]",0,0,0,0,0,0,0.01,54,23
77,16.0843,random,irregular12,3,10,1,"[]",0,0,0,0,0,0,0.01,54,24
78,16.1162,random,irregular12,1,9,1,"[]",0,0,0,0,0,0,0.01,54,25
79,16.128,random,irregular12,7,8,1,"[]",0,0,0,0,0,0,0.01,54,26
80,16.9349,random,irregular12,10,6,0,"[10-11-8-9-5-6]",5,117,7.98651,0.969,0.0985915,5,0.01,55,26
81,17.272,random,irregular12,2,7,0,"[2-1-0-4-5-6-7]",6,154,9.62669,0.964,0.0985915,6,0.01,56,26
82,17.5923,random,irregular12,1,7,0,"[1-5-9-8-7]",4,91,6.3755,0.973,0.117241,4,0.01,57,26
83,17.7323,random,irregular12,8,10,0,"[8-7-3-2-6-5-9-10]",7,183,11.2702,0.963,0.123288,7,0.01,58,26
84,17.8821,random,irregular12,9,0,0,"[9-8-4-5-6-2-1-0]",7,173,11.2161,0.966,0.104895,7,0.01,59,26
