request_id,time_s,algorithm,topology,src,dst,blocked,path,hops,distance_km,composite_cost,bottleneck_fidelity,max_utilization,keys_consumed,decision_latency_ms,served_total,blocked_total
0,0.0071864,ga_tcheby_proxy,irregular12,5,2,1,"[]",0,0,0,0,0,0,0.5,0,1
1,0.0681501,ga_tcheby_proxy,irregular12,4,6,0,"[4-5-6]",2,44,3.23928,0.936668,0,2,0.5,1,1
2,0.0699417,ga_tcheby_proxy,irregular12,7,6,1,"[]",0,0,0,0,0,0,0.5,1,2
3,0.0933938,ga_tcheby_proxy,irregular12,8,6,1,"[]",0,0,0,0,0,0,0.5,1,3
4,0.125105,ga_tcheby_proxy,irregular12,8,7,1,"[]",0,0,0,0,0,0,0.5,1,4
5,0.149797,ga_tcheby_proxy,irregular12,6,9,1,"[]",0,0,0,0,0,0,0.5,1,5
6,0.150044,ga_tcheby_proxy,irregular12,11,10,1,"[]",0,0,0,0,0,0,0.5,1,6
7,0.317658,ga_tcheby_proxy,irregular12,10,4,0,"[10-9-5-4]",3,78,4.82242,0.963,0,3,0.5,2,6
8,0.360148,ga_tcheby_proxy,irregular12,11,1,1,"[]",0,0,0,0,0,0,0.5,2,7
9,0.459415,ga_tcheby_proxy,irregular12,0,6,0,"[0-1-5-6]",3,68,4.77892,0.974,0.00775194,3,0.5,3,7
10,0.476783,ga_tcheby_proxy,irregular12,9,5,1,"[]",0,0,0,0,0,0,0.5,3,8
11,0.488399,ga_tcheby_proxy,irregular12,9,6,1,"[]",0,0,0,0,0,0,0.5,3,9
12,0.550221,ga_tcheby_proxy,irregular12,10,9,0,"[10-9]",1,33,1.72744,0.917435,0.0175439,1,0.5,4,9
13,0.641324,ga_tcheby_proxy,irregular12,10,11,0,"[10-11]",1,21,1.58936,0.977,0,1,0.5,5,9
14,0.697496,ga_tcheby_proxy,irregular12,0,7,1,"[]",0,0,0,0,0,0,0.5,5,10
15,0.700723,ga_tcheby_proxy,irregular12,11,2,1,"[]",0,0,0,0,0,0,0.5,5,11
16,0.838378,ga_tcheby_proxy,irregular12,3,2,0,"[3-2]",1,28,1.63266,0.965,0,1,0.5,6,11
17,0.866721,ga_tcheby_proxy,irregular12,9,1,1,"[]",0,0,0,0,0,0,0.5,6,12
18,0.909001,ga_tcheby_proxy,irregular12,11,1,1,"[]",0,0,0,0,0,0,0.5,6,13
19,0.920491,ga_tcheby_proxy,irregular12,0,11,1,"[]",0,0,0,0,0,0,0.5,6,14
20,0.956903,ga_tcheby_proxy,irregular12,1,5,1,"[]",0,0,0,0,0,0,0.5,6,15
21,0.962919,ga_tcheby_proxy,irregular12,3,11,1,"[]",0,0,0,0,0,0,0.5,6,16
22,1.05209,ga_tcheby_proxy,irregular12,5,2,0,"[5-1-2]",2,56,3.26071,0.945002,0,2,0.5,7,16
23,1.21514,ga_tcheby_proxy,irregular12,9,6,0,"[9-5-6]",2,49,3.20032,0.973,0.0153846,2,0.5,8,16
24,1.23466,ga_tcheby_proxy,irregular12,9,8,1,"[]",0,0,0,0,0,0,0.5,8,17
25,1.24689,ga_tcheby_proxy,irregular12,5,8,1,"[]",0,0,0,0,0,0,0.5,8,18
26,1.2824,ga_tcheby_proxy,irregular12,3,0,1,"[]",0,0,0,0,0,0,0.5,8,19
27,1.32153,ga_tcheby_proxy,irregular12,8,2,1,"[]",0,0,0,0,0,0,0.5,8,20
28,1.38512,ga_tcheby_proxy,irregular12,0,7,1,"[]",0,0,0,0,0,0,0.5,8,21
29,1.39771,ga_tcheby_proxy,irregular12,0,2,1,"[]",0,0,0,0,0,0,0.5,8,22
30,1.42834,ga_tcheby_proxy,irregular12,5,6,1,"[]",0,0,0,0,0,0,0.5,8,23
31,1.49257,ga_tcheby_proxy,irregular12,2,8,0,"[2-3-7-8]",3,69,4.90455,0.907881,0,3,0.5,9,23
32,1.51125,ga_tcheby_proxy,irregular12,6,11,1,"[]",0,0,0,0,0,0,0.5,9,24
33,1.53368,ga_tcheby_proxy,irregular12,11,7,1,"[]",0,0,0,0,0,0,0.5,9,25
34,1.62333,ga_tcheby_proxy,irregular12,2,6,0,"[2-6]",1,32,1.66947,0.944238,0,1,0.5,10,25
35,1.64527,ga_tcheby_proxy,irregular12,4,2,1,"[]",0,0,0,0,0,0,0.5,10,26
36,1.68108,ga_tcheby_proxy,irregular12,8,9,1,"[]",0,0,0,0,0,0,0.5,10,27
37,1.68742,ga_tcheby_proxy,irregular12,3,9,1,"[]",0,0,0,0,0,0,0.5,10,28
38,1.70283,ga_tcheby_proxy,irregular12,5,4,1,"[]",0,0,0,0,0,0,0.5,10,29
39,1.72924,ga_tcheby_proxy,irregular12,9,10,1,"[]",0,0,0,0,0,0,0.5,10,30
40,1.87748,ga_tcheby_proxy,irregular12,5,7,0,"[5-6-7]",2,51,3.20754,0.971,0.0229008,2,0.5,11,30
